TF,target,target_symbol,target_gene_id,signed_association_day14,absolute_association_day14,stable_edge,detection_fraction,mean_cpm,rank_fraction_day14,author_TF_sensitive,author_log2fc,author_beta_weight,author_p_weight,author_effect_025,author_direction_concordant,author_supported_concordant,absolute_association,signed_association_day7,absolute_association_day7,rank_fraction_day7,loo_sign_fraction_day7,loo_fisher_z_sd_day7,detection_fraction_day7,mean_cpm_day7,signed_association_day9,absolute_association_day9,rank_fraction_day9,loo_sign_fraction_day9,loo_fisher_z_sd_day9,detection_fraction_day9,mean_cpm_day9,signed_association_day11,absolute_association_day11,rank_fraction_day11,loo_sign_fraction_day11,loo_fisher_z_sd_day11,detection_fraction_day11,mean_cpm_day11,estimable_prior_timepoints,prior_sign_concordance_fraction,prior_median_rank_fraction,prior_median_rank_score,prior_median_aligned_fisher_z,prior_fisher_z_sd,prior_association_sd,prior_association_range,prior_rank_sd,minimum_loo_sign_fraction,prior_association_heterogeneity_q,prior_association_heterogeneity_p,prior_association_heterogeneity_fdr,observationally_transportable,effective_guides_used,perturbation_log2fc,perturbation_fdr,E1_supported,E1_direction_concordant,strict_E1_testable,effect_day 7,effect_day 9,effect_day 11,effect_day 14,interaction_fdr,state_dependent,trajectory_shift_supported,fate_shift_associated,observational_perturbation_magnitude_spearman,observational_perturbation_oriented_spearman,observational_perturbation_direction_concordance_fraction,log1p_mean_cpm,descriptive_edge_class,day14_selected_not_preterminal_transportable,observationally_variable_and_perturbationally_variable,transportable_but_strict_E1_unsupported,observational_perturbation_direction_conflict
GATA1,RHCE,RHCE,ENSG00000188672,0.1438117652597411,0.1438117652597411,True,0.8581288343558282,479.1680118730355,0.0017832647462277,True,0.346023133489917,-0.973208534771153,4.38676302242053e-163,True,True,True,0.1438117652597411,0.030331002887273383,0.030331002887273383,0.32857730827273973,1.0,0.011638048971897156,0.3905817174515205,37.7191299708091,0.020491646720513207,0.020491646720513207,0.38189300411522636,1.0,0.01597607771457305,0.5918018787361304,79.96242333335121,0.04688714840833066,0.04688714840833066,0.1429355281207133,1.0,0.008306726786869084,0.8894691035683112,275.93936174247614,3,1.0,0.32857730827273973,0.6714226917272603,0.030340309226318328,0.01335580760448213,0.013339423985829624,0.02639550168781745,0.1254366435661513,1.0,0.5349806024256112,0.7652977530468785,0.8712935550535871,False,1,0.0952057102248051,0.7738387810495316,False,False,False,-0.6561242181935542,0.0290313338480989,-0.1444923356040546,0.055542616286065,0.0098017354564917,True,True,True,0.19999999999999998,-0.39999999999999997,0.5,6.174136067393061,variable_but_atlas_supported,True,True,False,False
NFE2,CD58,CD58,ENSG00000116815,0.1437980778346896,0.1437980778346896,True,0.6242331288343558,210.6032553248382,0.0111111111111111,True,0.083148614201684,-0.0388073962203831,1.995260609735e-07,False,True,False,0.1437980778346896,0.06059841479675329,0.06059841479675329,0.09576073535464398,1.0,0.01716008938316568,0.7825484764543095,128.94528521069958,0.09431416557567902,0.09431416557567902,0.005898491083676269,1.0,0.006347633207768044,0.8633646456020899,176.7886888830129,0.12379577114161489,0.12379577114161489,0.016598079561042523,1.0,0.03811978003306676,0.9103568320278405,238.6588367565691,3,1.0,0.016598079561042523,0.9834019204389575,0.09459531421414383,0.031902440653426165,0.031622309546456465,0.0631973563448616,0.049085690737892713,1.0,2.6154102918309015,0.2704399650711102,0.5298109016334857,True,3,-0.283991853995019,0.0086640490260288,True,True,True,-0.0009176289163147,-0.0737329226348078,-0.2337564730988525,-0.3011674078650716,0.0045860544876306,True,False,False,1.0,1.0,1.0,5.35471308419869,transportable_but_atlas_unsupported,False,False,False,False
GATA1,PDE12,PDE12,ENSG00000174840,0.1437819090647379,0.1437819090647379,True,0.0889570552147239,9.023661737822424,0.0019204389574759,False,,,,False,False,False,0.1437819090647379,-0.01982534019383672,0.01982534019383672,0.5305254493071752,0.75,0.031197474635737594,0.4265927977839301,31.921635414323944,-0.03233329338172846,0.03233329338172846,0.16968449931412893,1.0,0.012407622404803548,0.48761742100768224,38.390876169618906,-0.015230509275831312,0.015230509275831312,0.6395061728395062,0.6666666666666666,0.022495560841832615,0.402088772845956,27.046885982117708,3,0.0,0.5305254493071752,0.46947455069282484,-0.019827938217636124,0.008856656976273962,0.008851238974370365,0.017102784105897148,0.2459049254650059,0.6666666666666666,0.2720029789541086,0.8728413324106145,0.9251520287023466,False,1,0.6652167080436021,0.5787085648824443,False,False,False,-0.0373133337784039,-0.0151961076885648,-0.0229437557837676,-0.5211789859659735,0.5184020307901149,False,False,False,0.39999999999999997,0.7999999999999999,0.25,2.3049484717951767,variable_and_atlas_unsupported,True,False,False,True
NFE2,TRAK2,TRAK2,ENSG00000115993,0.1437289403535327,0.1437289403535327,True,0.9455521472392638,847.2738323685321,0.0112482853223593,False,,,,False,False,False,0.1437289403535327,-0.0254525736390976,0.0254525736390976,0.4774317464672795,0.75,0.026949698156774775,0.772853185595583,127.81644142914816,0.08435475349634185,0.08435475349634185,0.011934156378600824,1.0,0.02388748602147059,0.854824935952217,175.21906470200855,0.11192102542377629,0.11192102542377629,0.02633744855967078,1.0,0.010444232625857294,0.9556135770234871,351.04014234503563,3,0.6666666666666666,0.02633744855967078,0.9736625514403292,0.08455569382511885,0.07289318003779985,0.07267399140464433,0.13737359906287389,0.2646952734777544,0.75,14.96977203195911,0.0005615071691689602,0.01287307176724394,False,3,0.025225290038679,0.8685516302513563,False,False,True,0.0533771260873768,0.0584526142292964,-0.0860074270940227,-0.009323281523833,0.4534732625306825,False,True,False,-0.19999999999999998,0.6000000000000001,0.75,6.743203499194834,variable_and_atlas_unsupported,True,False,False,False
KLF1,TSPAN5,TSPAN5,ENSG00000168785,0.1433242258807699,0.1433242258807699,True,0.8604294478527608,788.1579694853799,0.0023319615912208,False,,,,False,False,False,0.1433242258807699,0.01659932401004095,0.01659932401004095,0.6404170668130059,1.0,0.018446944816767386,0.5927977839335205,90.83392234557402,0.11200894820561551,0.11200894820561551,0.004801097393689987,1.0,0.014045782481524228,0.7100768573868707,153.68151462502865,0.10061259362349431,0.10061259362349431,0.016049382716049384,1.0,0.06081308797768881,0.8999129677980758,402.067720075943,3,1.0,0.016049382716049384,0.9839506172839506,0.10095416753935466,0.0523471395554466,0.05210742550738331,0.09540962419557455,0.3637694300533757,1.0,8.69255666773825,0.0129549369235403,0.09217363167438443,True,3,0.103214594792168,0.5472533815383244,False,False,True,0.1701043945808296,0.1526206006296471,-0.0537932545060469,0.1155965411827822,0.6913421533814519,False,False,False,-0.39999999999999997,0.39999999999999997,0.25,6.670966515615931,transportable_but_atlas_unsupported,False,False,True,True
NFE2,HBM,HBM,ENSG00000206177,0.1433140928300856,0.1433140928300856,True,0.9992331288343558,3511.022888264137,0.0113854595336076,True,-0.0433729354248586,-0.0763227692063522,1.82306546062001e-08,False,True,False,0.1433140928300856,0.022659020612675978,0.022659020612675978,0.5247633420222253,1.0,0.01406921354391854,0.3808864265927948,48.521334790583175,0.09340402956233411,0.09340402956233411,0.006035665294924554,1.0,0.021391451465186787,0.817250213492776,241.1926441349184,0.10546526771997183,0.10546526771997183,0.03429355281207133,1.0,0.01924508004030124,0.9956483899042515,1412.6024317249723,3,1.0,0.03429355281207133,0.9657064471879286,0.09367708900243166,0.04493141241936274,0.044734781988174495,0.08280624710729585,0.29167262611178985,1.0,5.812141300135992,0.05469020517295296,0.21700792950037104,True,3,-0.2617375685419262,0.0052174856807255,True,True,True,-0.147122015283001,-0.0302590518549859,-0.1324932282729511,-0.320256211839855,0.5841465612758188,False,False,False,0.39999999999999997,0.39999999999999997,1.0,8.163947471893263,transportable_but_atlas_unsupported,False,False,False,False
NFE2,NSUN3,NSUN3,ENSG00000178694,-0.1433031012390601,0.1433031012390601,True,0.4210122699386503,140.4660854317739,0.0115226337448559,True,-0.0719945384968413,-0.0815309292932465,3.55836734697046e-10,False,False,False,0.1433031012390601,0.012420552574726887,0.012420552574726887,0.72465358759775,0.75,0.024986283728653403,0.450138504155121,38.42606447567597,0.004723971424933283,0.004723971424933283,0.8729766803840878,0.5,0.010966949092695384,0.46199829205806675,37.774588926239794,-0.02334241803342232,0.02334241803342232,0.6024691358024692,0.6666666666666666,0.029001020551510798,0.41688424717145683,36.75150189490477,3,0.3333333333333333,0.72465358759775,0.27534641240225,-0.004724006565304591,0.01882616985539793,0.01882352094828346,0.03576297060814921,0.135464086132201,0.5,0.8914812424007466,0.6403498436967847,0.8033650318070423,False,3,0.0033904535882784,0.9960376906068,False,False,True,0.073123984255518,0.1356428886514196,-0.1163072258773904,-0.017188721602454,0.6230730108668829,False,False,False,-0.7999999999999999,-0.6000000000000001,0.0,4.952060009428315,variable_and_atlas_unsupported,True,False,False,True
NFE2,GPX4,GPX4,ENSG00000167468,-0.1432080306776982,0.1432080306776982,True,0.3466257668711656,80.98617228376659,0.0116598079561042,True,0.0785618154271787,-0.041236744664799,1.25851813014207e-10,False,False,False,0.1432080306776982,0.0437542273533462,0.0437542273533462,0.2251337632048292,1.0,0.01966309640886825,0.9300554016620761,248.2078444017929,0.017054768674963704,0.017054768674963704,0.5628257887517146,1.0,0.015031324153913292,0.9244235695986814,215.97628091665874,-0.054884988338769695,0.054884988338769695,0.23182441700960219,1.0,0.02224936364738338,0.8128807658833707,151.75375556898035,3,0.3333333333333333,0.23182441700960219,0.7681755829903978,-0.0170564225094608,0.05106187111162601,0.05101941559391781,0.0986392156921159,0.19306414178602826,1.0,6.527303294424117,0.03824847276527098,0.16920126815399963,False,3,0.0804941186937648,0.8562768540015728,False,False,True,-0.0471865540369592,-0.0259663439180825,0.106646299028048,0.083323439688591,0.6054152067242751,False,True,False,0.7999999999999999,0.7999999999999999,1.0,4.4065506023587275,variable_and_atlas_unsupported,True,False,False,False
BCL11A,SUZ12,SUZ12,ENSG00000178691,0.142446801396896,0.142446801396896,True,0.4884969325153374,107.04307849737344,0.0259259259259259,False,,,,False,False,False,0.142446801396896,0.055441173924716175,0.055441173924716175,0.22705446563314582,1.0,0.016172019035806576,0.8947368421052869,227.55585034015604,0.05769869448643998,0.05769869448643998,0.22537722908093277,1.0,0.006896240345998062,0.9393680614859591,258.85655931592044,0.13916474520379066,0.13916474520379066,0.0467764060356653,1.0,0.026741278880389758,0.9155787641427228,262.5271115567503,3,1.0,0.22537722908093277,0.7746227709190672,0.057762851686235184,0.048189293659816966,0.04769949371899528,0.08372357127907448,0.10360280392532158,1.0,6.043767875819622,0.04870936644551649,0.19967614456804442,False,2,-0.2011972293621236,0.608156979748136,False,False,True,-0.0065148351877536,-0.0278535378267789,-0.0663777398297145,-0.1213786777003215,0.6778348574270372,False,False,False,1.0,1.0,1.0,4.6825300225704245,variable_and_atlas_unsupported,True,False,False,False
NFE2,AC024267.1,AC024267.1,ENSG00000264066,0.1423909356563303,0.1423909356563303,True,0.5697852760736196,149.55293288484458,0.0117969821673525,False,,,,False,False,False,0.1423909356563303,0.05158105596352198,0.05158105596352198,0.1544793524488956,1.0,0.02657310288223234,0.1724376731301929,14.512536617293934,0.078926501442832,0.078926501442832,0.015637860082304528,1.0,0.01721224067737155,0.3531169940222009,41.170197821801786,0.1602050003107959,0.1602050003107959,0.0031550068587105624,1.0,0.04303931368166124,0.6927763272410775,127.81122929948782,3,1.0,0.015637860082304528,0.9843621399176955,0.07909100479099782,0.05723486780336559,0.056499452876777476,0.10862394434727393,0.08399587211631464,1.0,8.212491816599655,0.01646948658033835,0.10156512035518496,True,3,-0.1798604270960143,0.138508313885427,False,False,True,0.1114330617418068,0.1319060664304402,-0.1350994644203809,-0.196510486786104,0.6504108478835773,False,False,False,0.7999999999999999,0.6000000000000001,0.5,5.014314735872791,transportable_but_atlas_unsupported,False,False,True,False
GFI1B,RPL10A,RPL10A,ENSG00000198755,0.1422577055620388,0.1422577055620388,True,0.6702453987730062,241.9473810022241,0.0049382716049382,True,-0.0656020150754322,0.152899869184857,1.22215924544354e-84,False,False,False,0.1422577055620388,0.025726520048497167,0.025726520048497167,0.4756482370695569,1.0,0.011289120689816088,0.9972299168975379,1192.7558560117545,-0.003083071140057839,0.003083071140057839,0.917283950617284,0.5,0.019919380702138032,0.9991460290350697,1418.2990239354147,0.029544633219452714,0.029544633219452714,0.4783264746227709,1.0,0.015736299786524768,0.9991296779808397,1301.1373268569985,3,0.6666666666666666,0.4783264746227709,0.5216735253772291,0.025732198035441096,0.01784213026043771,0.017837869942015284,0.032627704359510554,0.25420888463645896,0.5,1.1459231292982317,0.5638530761793079,0.7587501177282426,False,1,0.2268837675715757,0.6494861494441965,False,False,False,0.0461591124430702,0.0224758522094846,0.0646274626270842,0.1110522138114033,0.8191334345823246,False,False,False,1.0,-1.0,0.25,5.492844880807078,variable_and_atlas_unsupported,True,False,False,True
