TF,target,target_symbol,target_gene_id,signed_association_day14_frozen,absolute_association_day14_frozen,frozen_day14_E0,signed_association_day7,absolute_association_day7,rank_fraction_day7,bootstrap_top5_frequency_day7,bootstrap_sign_consistency_day7,E0_timepoint_day7,power_matched_bootstrap_top5_frequency_day7,power_matched_bootstrap_sign_consistency_day7,E0_timepoint_power_matched_day7,state_unadjusted_signed_association_day7,state_unadjusted_absolute_association_day7,state_unadjusted_rank_fraction_day7,state_unadjusted_bootstrap_top5_frequency_day7,state_unadjusted_bootstrap_sign_consistency_day7,state_unadjusted_E0_timepoint_day7,signed_association_day9,absolute_association_day9,rank_fraction_day9,bootstrap_top5_frequency_day9,bootstrap_sign_consistency_day9,E0_timepoint_day9,power_matched_bootstrap_top5_frequency_day9,power_matched_bootstrap_sign_consistency_day9,E0_timepoint_power_matched_day9,state_unadjusted_signed_association_day9,state_unadjusted_absolute_association_day9,state_unadjusted_rank_fraction_day9,state_unadjusted_bootstrap_top5_frequency_day9,state_unadjusted_bootstrap_sign_consistency_day9,state_unadjusted_E0_timepoint_day9,signed_association_day11,absolute_association_day11,rank_fraction_day11,bootstrap_top5_frequency_day11,bootstrap_sign_consistency_day11,E0_timepoint_day11,power_matched_bootstrap_top5_frequency_day11,power_matched_bootstrap_sign_consistency_day11,E0_timepoint_power_matched_day11,state_unadjusted_signed_association_day11,state_unadjusted_absolute_association_day11,state_unadjusted_rank_fraction_day11,state_unadjusted_bootstrap_top5_frequency_day11,state_unadjusted_bootstrap_sign_consistency_day11,state_unadjusted_E0_timepoint_day11,signed_association_day14,absolute_association_day14,rank_fraction_day14,bootstrap_top5_frequency_day14,bootstrap_sign_consistency_day14,E0_timepoint_day14,power_matched_bootstrap_top5_frequency_day14,power_matched_bootstrap_sign_consistency_day14,E0_timepoint_power_matched_day14,state_unadjusted_signed_association_day14,state_unadjusted_absolute_association_day14,state_unadjusted_rank_fraction_day14,state_unadjusted_bootstrap_top5_frequency_day14,state_unadjusted_bootstrap_sign_consistency_day14,state_unadjusted_E0_timepoint_day14,discovery_pattern,power_matched_discovery_pattern,discovery_class,any_preterminal_E0,preterminal_E0_omitted_by_day14,power_matched_preterminal_E0,power_robust_preterminal_omission,state_unadjusted_preterminal_E0,state_unadjusted_preterminal_omission,state_unadjusted_only_preterminal_omission
KLF1,SLC4A1,SLC4A1,ENSG00000004939,0.221813219502299,0.221813219502299,True,0.0661559445546419,0.0661559445546419,0.07408423652078475,0.14,1.0,False,0.09,0.97,False,0.12728676521329063,0.12728676521329063,0.022225270956235423,0.8,1.0,True,0.17784130980493074,0.17784130980493074,0.00041152263374485596,1.0,1.0,True,0.98,1.0,True,0.27303830352446623,0.27303830352446623,0.00041152263374485596,1.0,1.0,True,0.16687917445675565,0.16687917445675565,0.0010973936899862826,0.98,1.0,True,0.97,1.0,True,0.33134058323181853,0.33134058323181853,0.00027434842249657066,1.0,1.0,True,0.2218132195022988,0.2218132195022988,0.00027434842249657066,1.0,1.0,True,1.0,1.0,True,0.23167233912714685,0.23167233912714685,0.00013717421124828533,1.0,1.0,True,0111,0111,cross_time_discovery,True,False,True,False,True,False,False
BCL11A,MBOAT2,MBOAT2,ENSG00000143797,0.2191750314054863,0.2191750314054863,True,0.22093194600018903,0.22093194600018903,0.0020578954589106874,1.0,1.0,True,1.0,1.0,True,0.2809034678990809,0.2809034678990809,0.0009603512141583208,1.0,1.0,True,0.25973584038757014,0.25973584038757014,0.00027434842249657066,1.0,1.0,True,1.0,1.0,True,0.32818965343823775,0.32818965343823775,0.0005486968449931413,1.0,1.0,True,0.2513734416404386,0.2513734416404386,0.0012345679012345679,1.0,1.0,True,1.0,1.0,True,0.34404081021810096,0.34404081021810096,0.0013717421124828531,1.0,1.0,True,0.2191750314054864,0.2191750314054864,0.0016460905349794238,1.0,1.0,True,1.0,1.0,True,0.3174050051615667,0.3174050051615667,0.0032921810699588477,1.0,1.0,True,1111,1111,persistent_discovery,True,False,True,False,True,False,False
NFE2,AC107223.1,AC107223.1,ENSG00000251600,0.2170685904422359,0.2170685904422359,True,0.09281020687581072,0.09281020687581072,0.010701056386335573,0.54,1.0,False,0.46,1.0,False,0.0928545368082214,0.0928545368082214,0.01015228426395939,0.63,1.0,False,0.08006627316962153,0.08006627316962153,0.013991769547325103,0.65,1.0,False,0.34,1.0,False,0.12086503032189484,0.12086503032189484,0.006310013717421125,0.95,1.0,True,0.17981773588695615,0.17981773588695615,0.0010973936899862826,0.98,1.0,True,0.98,1.0,True,0.2581619375138664,0.2581619375138664,0.0012345679012345679,1.0,1.0,True,0.21706859044223598,0.21706859044223598,0.0021947873799725653,1.0,1.0,True,1.0,1.0,True,0.21660478119421975,0.21660478119421975,0.0021947873799725653,1.0,1.0,True,0011,0011,cross_time_discovery,True,False,True,False,True,False,False
BCL11A,NIBAN1,NIBAN1,ENSG00000135842,0.2160518521401747,0.2160518521401747,True,0.01823226113765437,0.01823226113765437,0.6781451502263685,0.0,0.77,False,0.0,0.55,False,-0.01746061534521999,0.01746061534521999,0.7204006036493346,0.0,0.78,False,0.13386685745694687,0.13386685745694687,0.027023319615912207,0.8,1.0,True,0.55,1.0,False,0.14879063354291555,0.14879063354291555,0.036488340192043896,0.61,1.0,False,0.26291376339807065,0.26291376339807065,0.0009602194787379973,1.0,1.0,True,1.0,1.0,True,0.34218373763259236,0.34218373763259236,0.0015089163237311386,1.0,1.0,True,0.2160518521401749,0.2160518521401749,0.0017832647462277093,0.99,1.0,True,0.99,1.0,True,0.34755388975773815,0.34755388975773815,0.0010973936899862826,1.0,1.0,True,0111,0011,cross_time_discovery,True,False,True,False,True,False,False
BCL11A,PIP5K1B,PIP5K1B,ENSG00000107242,0.2132585791898445,0.2132585791898445,True,0.13319149018095322,0.13319149018095322,0.025517903690492522,0.66,1.0,False,0.7,1.0,True,0.1345940894781563,0.1345940894781563,0.0425298394841542,0.56,1.0,False,0.15063093694432683,0.15063093694432683,0.01700960219478738,0.94,1.0,True,0.75,1.0,True,0.16460815729140033,0.16460815729140033,0.024691358024691357,0.91,1.0,True,0.20688304337454017,0.20688304337454017,0.006584362139917695,0.98,1.0,True,1.0,1.0,True,0.2553946322750418,0.2553946322750418,0.01316872427983539,0.98,1.0,True,0.21325857918984462,0.21325857918984462,0.0019204389574759945,1.0,1.0,True,0.98,1.0,True,0.27321366364791644,0.27321366364791644,0.01262002743484225,1.0,1.0,True,0111,1111,cross_time_discovery,True,False,True,False,True,False,False
BCL11A,ABCB10,ABCB10,ENSG00000135776,0.2125867753123397,0.2125867753123397,True,0.1754413010412018,0.1754413010412018,0.0069968445602963366,0.98,1.0,True,0.94,1.0,True,0.22903612448356025,0.22903612448356025,0.00493894910138565,1.0,1.0,True,0.16736391250754382,0.16736391250754382,0.00905349794238683,0.98,1.0,True,0.95,1.0,True,0.25667252496761156,0.25667252496761156,0.002880658436213992,1.0,1.0,True,0.23743559318241012,0.23743559318241012,0.0021947873799725653,1.0,1.0,True,1.0,1.0,True,0.3690014733548877,0.3690014733548877,0.0006858710562414266,1.0,1.0,True,0.21258677531233985,0.21258677531233985,0.00205761316872428,1.0,1.0,True,1.0,1.0,True,0.2967241783881222,0.2967241783881222,0.0064471879286694105,1.0,1.0,True,1111,1111,persistent_discovery,True,False,True,False,True,False,False
KLF1,ANK1,ANK1,ENSG00000029534,0.2119203771891785,0.2119203771891785,True,0.16501669151259354,0.16501669151259354,0.0008231581835642749,0.98,1.0,True,0.91,1.0,True,0.2307669449064025,0.2307669449064025,0.0013719303059404582,1.0,1.0,True,0.13402964450860197,0.13402964450860197,0.0015089163237311386,0.97,1.0,True,0.9,1.0,True,0.20692786572578975,0.20692786572578975,0.00205761316872428,1.0,1.0,True,0.1892292561522012,0.1892292561522012,0.00013717421124828533,0.95,1.0,True,0.98,1.0,True,0.29051484422179985,0.29051484422179985,0.0012345679012345679,1.0,1.0,True,0.21192037718917853,0.21192037718917853,0.00041152263374485596,1.0,1.0,True,1.0,1.0,True,0.20799284524129907,0.20799284524129907,0.00041152263374485596,1.0,1.0,True,1111,1111,persistent_discovery,True,False,True,False,True,False,False
NFE2,RHCE,RHCE,ENSG00000188672,0.211384766030027,0.211384766030027,True,0.058410108452127525,0.058410108452127525,0.09740705172177254,0.14,0.98,False,0.04,0.96,False,0.06367938786155626,0.06367938786155626,0.0691452874193991,0.18,1.0,False,0.07268028291869018,0.07268028291869018,0.021810699588477367,0.47,1.0,False,0.28,0.99,False,0.11722836743939345,0.11722836743939345,0.007407407407407408,0.96,1.0,True,0.11375869563194187,0.11375869563194187,0.02194787379972565,0.52,1.0,False,0.55,1.0,False,0.21276434480733328,0.21276434480733328,0.0069958847736625515,0.99,1.0,True,0.21138476603002693,0.21138476603002693,0.0023319615912208505,1.0,1.0,True,1.0,1.0,True,0.21341237618330067,0.21341237618330067,0.0023319615912208505,1.0,1.0,True,0001,0001,day14_only_discovery,False,False,False,False,True,False,False
BCL11A,SPTA1,SPTA1,ENSG00000163554,0.2112186510194364,0.2112186510194364,True,0.2626986001944626,0.2626986001944626,0.00027438606118809165,1.0,1.0,True,1.0,1.0,True,0.32205236889007055,0.32205236889007055,0.00027438606118809165,1.0,1.0,True,0.2086576221049984,0.2086576221049984,0.0017832647462277093,1.0,1.0,True,1.0,1.0,True,0.2945497103539084,0.2945497103539084,0.0012345679012345679,1.0,1.0,True,0.2390300864637229,0.2390300864637229,0.0017832647462277093,1.0,1.0,True,1.0,1.0,True,0.3225332809894318,0.3225332809894318,0.002606310013717421,1.0,1.0,True,0.21121865101943652,0.21121865101943652,0.0021947873799725653,1.0,1.0,True,1.0,1.0,True,0.248942750069947,0.248942750069947,0.02030178326474623,0.94,1.0,True,1111,1111,persistent_discovery,True,False,True,False,True,False,False
BCL11A,KLF13,KLF13,ENSG00000169926,0.2109452555367574,0.2109452555367574,True,0.11084805625278585,0.11084805625278585,0.0476059816161339,0.38,1.0,False,0.16,1.0,False,0.1419924422067062,0.1419924422067062,0.03512141583207573,0.65,1.0,False,0.12862895374521102,0.12862895374521102,0.03141289437585734,0.76,1.0,True,0.59,1.0,False,0.21595281044972425,0.21595281044972425,0.00850480109739369,1.0,1.0,True,0.14177006316112226,0.14177006316112226,0.04156378600823045,0.37,1.0,False,0.58,1.0,False,0.27416267616513196,0.27416267616513196,0.00850480109739369,1.0,1.0,True,0.21094525553675744,0.21094525553675744,0.0023319615912208505,1.0,1.0,True,1.0,1.0,True,0.27240469663975453,0.27240469663975453,0.012757201646090535,1.0,1.0,True,0101,0001,cross_time_discovery,True,False,False,False,True,False,False
BCL11A,PRDX2,PRDX2,ENSG00000167815,0.2090438176085028,0.2090438176085028,True,0.11324835275390983,0.11324835275390983,0.044176155851282754,0.44,1.0,False,0.47,1.0,False,0.15163137668780774,0.15163137668780774,0.027438606118809165,0.79,1.0,True,0.10053079061936676,0.10053079061936676,0.06680384087791495,0.21,1.0,False,0.18,1.0,False,0.21001359104661643,0.21001359104661643,0.011111111111111112,1.0,1.0,True,0.04120049429724662,0.04120049429724662,0.45733882030178324,0.0,0.84,False,0.0,0.9,False,0.23727530390429966,0.23727530390429966,0.02139917695473251,0.91,1.0,True,0.2090438176085028,0.2090438176085028,0.0024691358024691358,1.0,1.0,True,1.0,1.0,True,0.280761272708376,0.280761272708376,0.008779149519890261,0.99,1.0,True,0001,0001,day14_only_discovery,False,False,False,False,True,False,False
NFE2,GYPB,GYPB,ENSG00000250361,0.20853471206904,0.20853471206904,True,0.1251206233386377,0.1251206233386377,0.0009603512141583208,0.85,1.0,True,0.6,1.0,False,0.12168321775841809,0.12168321775841809,0.0012347372753464124,0.88,1.0,True,0.04832919807306841,0.04832919807306841,0.10672153635116598,0.2,0.98,False,0.1,0.96,False,0.11120911115564441,0.11120911115564441,0.009876543209876543,0.88,1.0,True,0.17753968778951637,0.17753968778951637,0.0013717421124828531,1.0,1.0,True,1.0,1.0,True,0.26332615747940485,0.26332615747940485,0.0009602194787379973,1.0,1.0,True,0.20853471206904012,0.20853471206904012,0.0024691358024691358,1.0,1.0,True,1.0,1.0,True,0.21058330864170335,0.21058330864170335,0.0024691358024691358,0.99,1.0,True,1011,0011,cross_time_discovery,True,False,True,False,True,False,False
BCL11A,ARL15,ARL15,ENSG00000185305,0.2067344877777279,0.2067344877777279,True,-0.11815139243374671,0.11815139243374671,0.038551241596926876,0.58,1.0,False,0.29,1.0,False,-0.19306778466465108,0.19306778466465108,0.012210179722870078,0.99,1.0,True,0.04631165329489958,0.04631165329489958,0.31083676268861454,0.0,0.96,False,0.01,0.9,False,-0.02367476984195783,0.02367476984195783,0.6224965706447187,0.0,0.88,False,0.08711706566092825,0.08711706566092825,0.149519890260631,0.04,1.0,False,0.01,1.0,False,0.0753016594562869,0.0753016594562869,0.3340192043895748,0.0,1.0,False,0.206734487777728,0.206734487777728,0.002606310013717421,0.99,1.0,True,0.96,1.0,True,0.2756516842087409,0.2756516842087409,0.011385459533607681,1.0,1.0,True,0001,0001,day14_only_discovery,False,False,False,False,True,False,False
BCL11A,AMMECR1,AMMECR1,ENSG00000101935,0.2067310049471276,0.2067310049471276,True,0.009009892753240647,0.009009892753240647,0.8368774866236796,0.0,0.58,False,0.0,0.56,False,0.04244705660368023,0.04244705660368023,0.4074633008643161,0.0,0.94,False,0.13347810767854942,0.13347810767854942,0.027434842249657063,0.73,1.0,True,0.52,1.0,False,0.17337653394607286,0.17337653394607286,0.019753086419753086,0.93,1.0,True,0.16718802747100345,0.16718802747100345,0.022085048010973937,0.74,1.0,True,0.72,1.0,True,0.22032959051753356,0.22032959051753356,0.028669410150891632,0.77,1.0,True,0.20673100494712773,0.20673100494712773,0.0027434842249657062,0.99,1.0,True,0.98,1.0,True,0.27598450545845754,0.27598450545845754,0.010973936899862825,1.0,1.0,True,0111,0011,cross_time_discovery,True,False,True,False,True,False,False
BCL11A,DIAPH3,DIAPH3,ENSG00000139734,0.206613380449439,0.206613380449439,True,0.05620833046413009,0.05620833046413009,0.23460008231581836,0.0,0.97,False,0.01,0.98,False,0.06579998662222797,0.06579998662222797,0.2236246398682947,0.0,1.0,False,0.18171092874264788,0.18171092874264788,0.0049382716049382715,1.0,1.0,True,0.95,1.0,True,0.25755546557352493,0.25755546557352493,0.0027434842249657062,1.0,1.0,True,0.15106205499227063,0.15106205499227063,0.031824417009602195,0.57,1.0,False,0.6,1.0,False,0.3203026613020482,0.3203026613020482,0.0032921810699588477,1.0,1.0,True,0.2066133804494391,0.2066133804494391,0.002880658436213992,1.0,1.0,True,0.96,1.0,True,0.3726441195641402,0.3726441195641402,0.00027434842249657066,1.0,1.0,True,0101,0101,cross_time_discovery,True,False,True,False,True,False,False
BCL11A,NAP1L1,NAP1L1,ENSG00000187109,0.2064481459323133,0.2064481459323133,True,-0.003960321529270601,0.003960321529270601,0.9334613801618877,0.0,0.55,False,0.0,0.5700000000000001,False,-0.004388374179828151,0.004388374179828151,0.9245438331732748,0.0,0.55,False,0.018458845816954252,0.018458845816954252,0.6646090534979424,0.0,0.78,False,0.0,0.71,False,0.0034018296870623865,0.0034018296870623865,0.9388203017832647,0.0,0.51,False,-0.010678398183517917,0.010678398183517917,0.8404663923182442,0.0,0.62,False,0.0,0.72,False,0.029601814041617824,0.029601814041617824,0.6882030178326475,0.0,0.79,False,0.20644814593231348,0.20644814593231348,0.003017832647462277,1.0,1.0,True,0.99,1.0,True,0.30864566043916547,0.30864566043916547,0.004526748971193415,1.0,1.0,True,0001,0001,day14_only_discovery,False,False,False,False,False,False,False
BCL11A,STAG1,STAG1,ENSG00000118007,0.2057478034480666,0.2057478034480666,True,0.0338964472121915,0.0338964472121915,0.4513650706544108,0.0,0.92,False,0.01,0.83,False,0.0075215621463564425,0.0075215621463564425,0.87419399094526,0.0,0.55,False,0.12268258556006778,0.12268258556006778,0.03854595336076817,0.61,1.0,False,0.58,1.0,False,0.15178819417054717,0.15178819417054717,0.03443072702331962,0.73,1.0,True,0.21062706374110918,0.21062706374110918,0.005761316872427984,1.0,1.0,True,0.98,1.0,True,0.31314893021674656,0.31314893021674656,0.003703703703703704,1.0,1.0,True,0.2057478034480665,0.2057478034480665,0.0031550068587105624,1.0,1.0,True,0.98,1.0,True,0.35562407962323406,0.35562407962323406,0.0006858710562414266,1.0,1.0,True,0011,0011,cross_time_discovery,True,False,True,False,True,False,False
NFE2,HEMGN,HEMGN,ENSG00000136929,0.2056828799297579,0.2056828799297579,True,0.06746727226115229,0.06746727226115229,0.05638633557415283,0.21,0.99,False,0.11,0.95,False,0.06473882834630985,0.06473882834630985,0.06393195225682535,0.24,0.98,False,0.11209296160799347,0.11209296160799347,0.0019204389574759945,0.95,1.0,True,0.82,1.0,True,0.1623604016795989,0.1623604016795989,0.0009602194787379973,1.0,1.0,True,0.0734324301787115,0.0734324301787115,0.11879286694101508,0.09,0.99,False,0.15,1.0,False,0.17052697439542971,0.17052697439542971,0.022222222222222223,0.67,1.0,False,0.20568287992975812,0.20568287992975812,0.002606310013717421,1.0,1.0,True,1.0,1.0,True,0.1867917559438215,0.1867917559438215,0.0031550068587105624,1.0,1.0,True,0101,0101,cross_time_discovery,True,False,True,False,True,False,False
BCL11A,TCF12,TCF12,ENSG00000140262,0.2001683858233177,0.2001683858233177,True,0.10933775733516975,0.10933775733516975,0.05062422828920291,0.35,1.0,False,0.24,1.0,False,0.07697046979516461,0.07697046979516461,0.16833584853889422,0.0,1.0,False,0.12396681737905739,0.12396681737905739,0.037037037037037035,0.57,1.0,False,0.56,1.0,False,0.09737781506492192,0.09737781506492192,0.11234567901234568,0.03,1.0,False,0.16882225812020135,0.16882225812020135,0.020850480109739368,0.74,1.0,True,0.81,1.0,True,0.19042778621120143,0.19042778621120143,0.0532235939643347,0.35,1.0,False,0.20016838582331786,0.20016838582331786,0.0032921810699588477,1.0,1.0,True,0.99,1.0,True,0.29515638798422894,0.29515638798422894,0.006721536351165981,1.0,1.0,True,0011,0011,cross_time_discovery,True,False,True,False,False,False,False
BCL11A,GYPA,GYPA,ENSG00000170180,0.200105156910259,0.200105156910259,True,0.029721070391030148,0.029721070391030148,0.5102208807792564,0.0,0.84,False,0.01,0.91,False,0.08231923777269834,0.08231923777269834,0.14501303333790644,0.01,1.0,False,0.09478752333853288,0.09478752333853288,0.07873799725651577,0.18,1.0,False,0.13,1.0,False,0.2131276644714548,0.2131276644714548,0.009739368998628258,1.0,1.0,True,0.13095599735912847,0.13095599735912847,0.05363511659807956,0.37,1.0,False,0.33,1.0,False,0.2931406113084938,0.2931406113084938,0.006035665294924554,1.0,1.0,True,0.20010515691025912,0.20010515691025912,0.003429355281207133,1.0,1.0,True,0.99,1.0,True,0.2758324998867482,0.2758324998867482,0.011248285322359396,1.0,1.0,True,0001,0001,day14_only_discovery,False,False,False,False,True,False,False
GFI1B,MCM4,MCM4,ENSG00000104738,0.1968796826672436,0.1968796826672436,True,0.06671707539571525,0.06671707539571525,0.06571546165454795,0.18,1.0,False,0.24,0.99,False,0.0792612125845548,0.0792612125845548,0.04788036767732199,0.29,1.0,False,0.0922640701573767,0.0922640701573767,0.015637860082304528,0.75,1.0,True,0.55,1.0,False,0.09009507414868168,0.09009507414868168,0.02400548696844993,0.63,1.0,False,0.13450392138422204,0.13450392138422204,0.004252400548696845,0.79,1.0,True,0.84,1.0,True,0.1693553865063086,0.1693553865063086,0.0016460905349794238,0.97,1.0,True,0.19687968266724373,0.19687968266724373,0.00013717421124828533,1.0,1.0,True,0.99,1.0,True,0.24132803626638408,0.24132803626638408,0.00027434842249657066,1.0,1.0,True,0111,0011,cross_time_discovery,True,False,True,False,True,False,False
NFE2,AC079804.3,AC079804.3,ENSG00000287860,0.1962997010649382,0.1962997010649382,True,0.03469678205930245,0.03469678205930245,0.3195225682535327,0.01,0.88,False,0.02,0.81,False,0.038894946384328326,0.038894946384328326,0.2640965838935382,0.03,0.96,False,0.05243662547404319,0.05243662547404319,0.08367626886145405,0.16,0.99,False,0.17,1.0,False,0.08864400261496837,0.08864400261496837,0.023593964334705075,0.56,1.0,False,0.17968994522617243,0.17968994522617243,0.0012345679012345679,0.99,1.0,True,1.0,1.0,True,0.24219320684153736,0.24219320684153736,0.0016460905349794238,1.0,1.0,True,0.19629970106493816,0.19629970106493816,0.0027434842249657062,1.0,1.0,True,1.0,1.0,True,0.19839426153617162,0.19839426153617162,0.002606310013717421,1.0,1.0,True,0011,0011,cross_time_discovery,True,False,True,False,True,False,False
NFE2,HMBS,HMBS,ENSG00000256269,0.1960227441247649,0.1960227441247649,True,0.05883463701622545,0.05883463701622545,0.09534915626286185,0.19,0.94,False,0.26,0.98,False,0.06150148124452462,0.06150148124452462,0.07929757168335849,0.16,0.99,False,0.05968486979852546,0.05968486979852546,0.050205761316872426,0.24,1.0,False,0.26,0.97,False,0.091688689299807,0.091688689299807,0.021262002743484224,0.68,1.0,False,0.11847512254753383,0.11847512254753383,0.018655692729766804,0.63,1.0,False,0.47,1.0,False,0.18662418411096482,0.18662418411096482,0.0149519890260631,0.9,1.0,True,0.19602274412476484,0.19602274412476484,0.002880658436213992,1.0,1.0,True,1.0,1.0,True,0.1910808208295666,0.1910808208295666,0.002880658436213992,1.0,1.0,True,0001,0001,day14_only_discovery,False,False,False,False,True,False,False
BCL11A,HBB,HBB,ENSG00000244734,-0.1946597675536088,0.1946597675536088,True,0.04390405053672762,0.04390405053672762,0.3402387158732336,0.0,0.98,False,0.0,0.94,False,0.10941558316202855,0.10941558316202855,0.07559335985731924,0.15,1.0,False,0.012479167011751452,0.012479167011751452,0.7681755829903978,0.0,0.67,False,0.0,0.62,False,0.1399232169823702,0.1399232169823702,0.04458161865569273,0.47,1.0,False,0.03446878596480895,0.03446878596480895,0.5253772290809328,0.0,0.9,False,0.0,0.85,False,0.17870839559523227,0.17870839559523227,0.06529492455418381,0.23,1.0,False,-0.1946597675536088,0.1946597675536088,0.0035665294924554186,1.0,1.0,True,0.98,1.0,True,-0.2656243247230581,0.2656243247230581,0.014266117969821674,1.0,1.0,True,0001,0001,day14_only_discovery,False,False,False,False,False,False,False
KLF1,CAT,CAT,ENSG00000121691,0.1941629594337614,0.1941629594337614,True,0.053110203606114355,0.053110203606114355,0.1397996981753327,0.07,0.96,False,0.08,0.83,False,0.06553783692503565,0.06553783692503565,0.14185759363424338,0.04,0.99,False,0.10450228479935915,0.10450228479935915,0.005898491083676269,0.94,1.0,True,0.69,1.0,False,0.14802826533641325,0.14802826533641325,0.009739368998628258,0.98,1.0,True,0.1677649425513634,0.1677649425513634,0.0009602194787379973,0.99,1.0,True,0.98,1.0,True,0.21719233856337333,0.21719233856337333,0.007681755829903978,0.96,1.0,True,0.1941629594337614,0.1941629594337614,0.0005486968449931413,1.0,1.0,True,1.0,1.0,True,0.1782842124006404,0.1782842124006404,0.0010973936899862826,0.99,1.0,True,0111,0011,cross_time_discovery,True,False,True,False,True,False,False
BCL11A,UROS,UROS,ENSG00000188690,0.1941420211255675,0.1941420211255675,True,0.05625160260502321,0.05625160260502321,0.23405131019344216,0.01,0.96,False,0.0,0.9,False,0.07278118144287724,0.07278118144287724,0.18575936342433805,0.0,1.0,False,0.07842959263522181,0.07842959263522181,0.12290809327846365,0.05,1.0,False,0.06,1.0,False,0.1379241554344858,0.1379241554344858,0.04718792866941015,0.51,1.0,False,0.10747734766423807,0.10747734766423807,0.09218106995884774,0.18,0.99,False,0.1,1.0,False,0.2179616932491686,0.2179616932491686,0.030315500685871057,0.73,1.0,True,0.19414202112556755,0.19414202112556755,0.003703703703703704,0.99,1.0,True,0.96,1.0,True,0.2843422041328094,0.2843422041328094,0.008093278463648833,1.0,1.0,True,0001,0001,day14_only_discovery,False,False,False,False,True,False,False
BCL11A,LPIN2,LPIN2,ENSG00000101577,-0.1929696406345521,0.1929696406345521,True,0.05292849107758246,0.05292849107758246,0.2613527232816573,0.0,0.99,False,0.0,0.96,False,0.05903483582094193,0.05903483582094193,0.2638221978323501,0.0,0.96,False,0.009056032086202054,0.009056032086202054,0.8320987654320988,0.0,0.68,False,0.0,0.65,False,0.02252452483903935,0.02252452483903935,0.6403292181069958,0.0,0.85,False,0.02317678291768435,0.02317678291768435,0.6673525377229081,0.0,0.75,False,0.0,0.82,False,-0.013911878715826078,0.013911878715826078,0.8462277091906721,0.0,0.63,False,-0.1929696406345522,0.1929696406345522,0.003840877914951989,0.98,1.0,True,0.99,1.0,True,-0.3175731936598845,0.3175731936598845,0.0031550068587105624,1.0,1.0,True,0001,0001,day14_only_discovery,False,False,False,False,False,False,False
