TF,target,target_symbol,target_gene_id,signed_association_day14_frozen,absolute_association_day14_frozen,frozen_day14_E0,signed_association_day7,absolute_association_day7,rank_fraction_day7,bootstrap_top5_frequency_day7,bootstrap_sign_consistency_day7,E0_timepoint_day7,power_matched_bootstrap_top5_frequency_day7,power_matched_bootstrap_sign_consistency_day7,E0_timepoint_power_matched_day7,state_unadjusted_signed_association_day7,state_unadjusted_absolute_association_day7,state_unadjusted_rank_fraction_day7,state_unadjusted_bootstrap_top5_frequency_day7,state_unadjusted_bootstrap_sign_consistency_day7,state_unadjusted_E0_timepoint_day7,signed_association_day9,absolute_association_day9,rank_fraction_day9,bootstrap_top5_frequency_day9,bootstrap_sign_consistency_day9,E0_timepoint_day9,power_matched_bootstrap_top5_frequency_day9,power_matched_bootstrap_sign_consistency_day9,E0_timepoint_power_matched_day9,state_unadjusted_signed_association_day9,state_unadjusted_absolute_association_day9,state_unadjusted_rank_fraction_day9,state_unadjusted_bootstrap_top5_frequency_day9,state_unadjusted_bootstrap_sign_consistency_day9,state_unadjusted_E0_timepoint_day9,signed_association_day11,absolute_association_day11,rank_fraction_day11,bootstrap_top5_frequency_day11,bootstrap_sign_consistency_day11,E0_timepoint_day11,power_matched_bootstrap_top5_frequency_day11,power_matched_bootstrap_sign_consistency_day11,E0_timepoint_power_matched_day11,state_unadjusted_signed_association_day11,state_unadjusted_absolute_association_day11,state_unadjusted_rank_fraction_day11,state_unadjusted_bootstrap_top5_frequency_day11,state_unadjusted_bootstrap_sign_consistency_day11,state_unadjusted_E0_timepoint_day11,signed_association_day14,absolute_association_day14,rank_fraction_day14,bootstrap_top5_frequency_day14,bootstrap_sign_consistency_day14,E0_timepoint_day14,power_matched_bootstrap_top5_frequency_day14,power_matched_bootstrap_sign_consistency_day14,E0_timepoint_power_matched_day14,state_unadjusted_signed_association_day14,state_unadjusted_absolute_association_day14,state_unadjusted_rank_fraction_day14,state_unadjusted_bootstrap_top5_frequency_day14,state_unadjusted_bootstrap_sign_consistency_day14,state_unadjusted_E0_timepoint_day14,discovery_pattern,power_matched_discovery_pattern,discovery_class,any_preterminal_E0,preterminal_E0_omitted_by_day14,power_matched_preterminal_E0,power_robust_preterminal_omission,state_unadjusted_preterminal_E0,state_unadjusted_preterminal_omission,state_unadjusted_only_preterminal_omission,effective_guides_used,effective_guide_names,E1_supported,E1_direction_concordant,discovery_anchor_timepoint,signed_association,feature_index,effective_guides_used_time_resolved,effective_guide_names_time_resolved,strict_time_resolved_testable,strict_time_resolved_unresolved_reason,interaction_f_stat,interaction_p_value,model_df_numerator,model_df_denominator,effect_day 7,effect_se_day 7,effect_p_value_day 7,effect_day 9,effect_se_day 9,effect_p_value_day 9,effect_day 11,effect_se_day 11,effect_p_value_day 11,effect_day 14,effect_se_day 14,effect_p_value_day 14,effect_difference_day 7_vs_day 9,effect_difference_se_day 7_vs_day 9,effect_difference_p_value_day 7_vs_day 9,effect_difference_day 7_vs_day 11,effect_difference_se_day 7_vs_day 11,effect_difference_p_value_day 7_vs_day 11,effect_difference_day 7_vs_day 14,effect_difference_se_day 7_vs_day 14,effect_difference_p_value_day 7_vs_day 14,effect_difference_day 9_vs_day 11,effect_difference_se_day 9_vs_day 11,effect_difference_p_value_day 9_vs_day 11,effect_difference_day 9_vs_day 14,effect_difference_se_day 9_vs_day 14,effect_difference_p_value_day 9_vs_day 14,effect_difference_day 11_vs_day 14,effect_difference_se_day 11_vs_day 14,effect_difference_p_value_day 11_vs_day 14,consistent_effective_guides_day 7,effective_guide_direction_consistent_day 7,leave_one_effective_guide_out_direction_consistent_day 7,consistent_effective_guides_day 9,effective_guide_direction_consistent_day 9,leave_one_effective_guide_out_direction_consistent_day 9,consistent_effective_guides_day 11,effective_guide_direction_consistent_day 11,leave_one_effective_guide_out_direction_consistent_day 11,consistent_effective_guides_day 14,effective_guide_direction_consistent_day 14,leave_one_effective_guide_out_direction_consistent_day 14,effect_fdr_edge_time_day 7,effect_fdr_edge_time_day 9,effect_fdr_edge_time_day 11,effect_fdr_edge_time_day 14,interaction_fdr,effect_fdr_within_timepoint_day 7,strict_total_support_day 7,strict_direction_concordant_day 7,negligible_effect_supported_day 7,effect_fdr_within_timepoint_day 9,strict_total_support_day 9,strict_direction_concordant_day 9,negligible_effect_supported_day 9,effect_fdr_within_timepoint_day 11,strict_total_support_day 11,strict_direction_concordant_day 11,negligible_effect_supported_day 11,effect_fdr_within_timepoint_day 14,strict_total_support_day 14,strict_direction_concordant_day 14,negligible_effect_supported_day 14,effect_difference_fdr_edge_pair_day 7_vs_day 9,effect_difference_fdr_edge_pair_day 7_vs_day 11,effect_difference_fdr_edge_pair_day 7_vs_day 14,effect_difference_fdr_edge_pair_day 9_vs_day 11,effect_difference_fdr_edge_pair_day 9_vs_day 14,effect_difference_fdr_edge_pair_day 11_vs_day 14,strict_any_timepoint_support,strict_support_pattern,strict_temporal_support_class,state_unadjusted_direction_concordant_day7,state_unadjusted_direction_concordant_day9,state_unadjusted_direction_concordant_day11,state_unadjusted_direction_concordant_day14
NFE2,WRN,WRN,ENSG00000165392,0.1209234471591345,0.1209234471591345,True,0.009627845720300031,0.009627845720300031,0.7833722046920016,0.01,0.72,False,0.03,0.51,False,0.017335958049929715,0.017335958049929715,0.6155851282754836,0.03,0.82,False,0.019076347450235887,0.019076347450235887,0.5100137174211248,0.01,0.79,False,0.04,0.77,False,0.029671969853573982,0.029671969853573982,0.39163237311385457,0.01,0.79,False,-0.020784035162913186,0.020784035162913186,0.6359396433470508,0.0,0.75,False,0.0,0.77,False,0.012023092589271518,0.012023092589271518,0.8530864197530864,0.0,0.66,False,0.12092344715913453,0.12092344715913453,0.02139917695473251,0.71,1.0,True,0.73,1.0,True,0.12456026406070904,0.12456026406070904,0.019753086419753086,0.82,1.0,True,0001,0001,day14_only_discovery,False,False,False,False,False,False,False,3,NFE2_288;NFE2_533;NFE2_682,True,False,day 14,0.1209234471591345,15124,3,NFE2_288;NFE2_533;NFE2_682,True,not_applicable,11.28846258941721,4.549700066025598e-06,3.0,66.0,0.01331595394866979,0.04054036897910026,0.7436025520981291,0.035219081502271904,0.03640487005776215,0.3368620282396473,-0.07767512902880795,0.05389202239158519,0.15422500485365917,0.31159228055783683,0.04975064736372482,3.232176771137183e-08,-0.021903127553602117,0.05448702672090062,0.6889917566519101,0.09099108297747774,0.06743790917886403,0.1818649941936547,-0.29827632660916703,0.06417669693955348,1.655287427872396e-05,0.11289421053107986,0.06503587195830982,0.08725235018815598,-0.2763731990555649,0.061647720777269994,3.003534755178986e-05,-0.38926740958664474,0.07334491796003877,1.395895316403613e-06,1.0,False,True,2.0,False,True,3.0,True,True,3.0,True,True,0.9446801025180657,0.7850809764119822,0.593427222657898,1.3286732819197773e-05,0.0007597999110262748,0.9524932568200137,False,False,True,0.9068685138589497,False,False,True,0.7120563830746209,False,True,False,5.3977352077990955e-06,True,False,False,0.9772605412312295,0.7697555536448227,0.005307513608730051,0.6287882495659012,0.0075238545617233605,0.0006810317535832252,True,0001,late_onset_support_detected,False,False,True,False
NFE2,PHKB,PHKB,ENSG00000102893,0.1187340081822055,0.1187340081822055,True,0.013143298982734758,0.013143298982734758,0.7033886678556729,0.02,0.72,False,0.02,0.76,False,0.017581956752974724,0.017581956752974724,0.610920565235286,0.03,0.69,False,0.022253129501414247,0.022253129501414247,0.4444444444444444,0.0,0.81,False,0.01,0.79,False,0.01809377314634345,0.01809377314634345,0.6026063100137174,0.0,0.77,False,0.035997692648871,0.035997692648871,0.42194787379972565,0.02,0.89,False,0.0,0.89,False,0.05968091994407902,0.05968091994407902,0.37229080932784636,0.0,0.99,False,0.11873400818220563,0.11873400818220563,0.022770919067215362,0.77,1.0,True,0.78,1.0,True,0.12092509820594737,0.12092509820594737,0.021810699588477367,0.71,1.0,True,0001,0001,day14_only_discovery,False,False,False,False,False,False,False,3,NFE2_288;NFE2_533;NFE2_682,True,True,day 14,0.1187340081822055,27314,3,NFE2_288;NFE2_533;NFE2_682,True,not_applicable,5.04693984148149,0.00329373044624282,3.0,66.0,-0.12424359953502352,0.035854519692500676,0.0009360360623311988,-0.08315975199550962,0.032197021469189645,0.012023043990503796,-0.20008214889080145,0.047662925295621286,8.235323692165519e-05,-0.28365499676567524,0.04400023015421793,1.5414141733282934e-08,-0.04108384753951389,0.04818915618546744,0.39699007347623033,0.07583854935577793,0.0596431138532848,0.20799960977362592,0.1594113972306517,0.056758848085598654,0.006538762504447443,0.11692239689529182,0.0575187155560991,0.046101851963833734,0.2004952447701656,0.054522183055263,0.00047530032398534805,0.08357284787487378,0.06486736237400226,0.20211723308174043,3.0,True,True,3.0,True,True,3.0,True,True,3.0,True,True,0.03357165581944917,0.17507124546390268,0.005378604029770428,8.2373173422664e-06,0.08077100421237784,0.049124723397162985,False,True,False,0.2915943563724744,False,True,False,0.01999849237762816,False,True,False,2.9418990508094284e-06,True,True,False,0.9136866112284442,0.7958591274202317,0.1970478204347771,0.494366369372861,0.042333415522961666,0.7892251785939156,True,0001,localized_support_no_detected_heterogeneity,True,True,True,True
NFE2,SELENBP1,SELENBP1,ENSG00000143416,0.1089530420139348,0.1089530420139348,False,0.003452033681824519,0.003452033681824519,0.9237206749897106,0.0,0.55,False,0.0,0.62,False,0.007949865664316375,0.007949865664316375,0.8161613390039786,0.0,0.58,False,0.01931348478758784,0.01931348478758784,0.5043895747599452,0.02,0.81,False,0.04,0.78,False,0.04282508384586876,0.04282508384586876,0.21865569272976682,0.05,0.94,False,0.11214897436824095,0.11214897436824095,0.02373113854595336,0.55,1.0,False,0.47,1.0,False,0.1727657010892422,0.1727657010892422,0.0205761316872428,0.73,1.0,True,0.10895304201393488,0.10895304201393488,0.029492455418381344,0.63,1.0,False,0.54,1.0,False,0.09896476292928053,0.09896476292928053,0.03717421124828532,0.48,1.0,False,0000,0000,never_selected,False,False,False,False,True,True,True,3,NFE2_288;NFE2_533;NFE2_682,False,False,day 11,0.1727657010892422,1976,3,NFE2_288;NFE2_533;NFE2_682,True,not_applicable,1.3275149423185366,0.272917450792354,3.0,66.0,0.8219503265847533,0.21518126298940604,0.0002977609041267796,0.3874099487575196,0.1932307503671943,0.04907743800710581,0.30090468303787776,0.2860495287858138,0.29666695527433895,0.23749581233820005,0.2640678268070481,0.3717230501201065,0.4345403778272337,0.28920770879972196,0.1377327151297097,0.5210456435468755,0.35794875172334656,0.15023169592725027,0.5844545142465533,0.34063880151314685,0.090897103395349,0.08650526571964184,0.3451991538316036,0.8029055371752449,0.14991413641931955,0.3272154336856165,0.6483487759875083,0.06340887069967771,0.38930213212000675,0.8711119408408836,3.0,True,True,3.0,True,True,3.0,True,True,3.0,True,True,0.014335443888770364,0.3730723025746422,0.7609668478885925,0.8122854981139193,0.7207786772197857,0.023400503994904565,True,False,False,0.5427551212625178,False,False,False,0.796196179669227,False,False,False,0.6720189377002196,False,False,False,0.712858932303976,0.7290830207449266,0.6413307307177085,0.9880863570968909,0.9711694912999083,0.9944724532104793,True,1000,localized_support_no_detected_heterogeneity,False,False,False,False
NFE2,ALAD,ALAD,ENSG00000148218,0.0949689083972068,0.0949689083972068,False,0.04646388258764763,0.04646388258764763,0.18822883797503087,0.01,0.98,False,0.03,0.86,False,0.05391065625168974,0.05391065625168974,0.12333653450404719,0.1,0.98,False,0.06276881513798817,0.06276881513798817,0.03991769547325103,0.28,1.0,False,0.27,0.98,False,0.10274830578844181,0.10274830578844181,0.012894375857338821,0.76,1.0,True,0.04195944079918039,0.04195944079918039,0.35541838134430725,0.04,0.96,False,0.0,0.85,False,0.12616799324442207,0.12616799324442207,0.07489711934156379,0.17,1.0,False,0.0949689083972068,0.0949689083972068,0.04128943758573388,0.3,1.0,False,0.41,1.0,False,0.09882684102044634,0.09882684102044634,0.037448559670781895,0.48,1.0,False,0000,0000,never_selected,False,False,False,False,True,True,True,3,NFE2_288;NFE2_533;NFE2_682,False,False,day 9,0.10274830578844181,17054,3,NFE2_288;NFE2_533;NFE2_682,True,not_applicable,0.7658705895175709,0.5172349782295829,3.0,66.0,0.2266831107277766,0.0732515605929405,0.0028900447095234296,0.34776135024927685,0.06577921247557114,1.5104883364324586e-06,0.22194029797510095,0.09737638909326281,0.025895969456940365,0.21997342411578516,0.089893423559629,0.017073111458747056,-0.12107823952150025,0.09845149020308203,0.22312807226797854,0.0047428127526756465,0.12185217389174369,0.9690695342180439,0.006709686611991444,0.11595955643487126,0.9540331431522955,0.1258210522741759,0.11751198214117935,0.288200580898745,0.12778792613349169,0.11139000131599423,0.25543583618563925,0.0019668738593157974,0.13252542681354915,0.988203418258442,3.0,True,True,3.0,True,True,3.0,True,True,3.0,True,True,0.07102815029517284,0.00022958794455475172,0.2696749745342192,0.21760655784499694,0.8893512624385106,0.08503252630597656,False,False,False,0.0005045031043684412,True,False,False,0.5195779954885281,False,False,False,0.10828762357215488,False,False,False,0.8089527938942179,0.9982838727405401,0.9982838727405401,0.8528662220492289,0.834233368814723,0.9996403572873457,True,0100,localized_support_no_detected_heterogeneity,False,False,False,False
NFE2,MCM4,MCM4,ENSG00000104738,-0.0921961618785027,0.0921961618785027,False,-0.018885373774183162,0.018885373774183162,0.5891068733708328,0.0,0.72,False,0.0,0.6699999999999999,False,-0.015859558745089604,0.015859558745089604,0.6454932089449856,0.01,0.71,False,-0.05387313623999841,0.05387313623999841,0.07585733882030178,0.13,0.99,False,0.2,0.97,False,-0.0690959167532723,0.0690959167532723,0.06213991769547325,0.37,1.0,False,-0.17363117167821107,0.17363117167821107,0.0017832647462277093,1.0,1.0,True,1.0,1.0,True,-0.20838435723124854,0.20838435723124854,0.008093278463648833,0.99,1.0,True,-0.09219616187850277,0.09219616187850277,0.046502057613168724,0.3,1.0,False,0.36,1.0,False,-0.07843472837520575,0.07843472837520575,0.0700960219478738,0.15,1.0,False,0010,0010,day11_only_preterminal_discovery,True,True,True,True,True,True,False,3,NFE2_288;NFE2_533;NFE2_682,False,False,day 11,-0.20838435723124854,15274,3,NFE2_288;NFE2_533;NFE2_682,True,not_applicable,5.605695423441457,0.001740273287217573,3.0,66.0,0.02414291040888669,0.06669580844766272,0.7185193572427825,-0.04066985518575443,0.059892208706494206,0.4994800831473233,0.07961482985698912,0.08866155125868043,0.372469212841114,0.3644124461567479,0.08184828432195117,3.35426079806103e-05,0.06481276559464112,0.08964043467224804,0.4722157471237203,-0.055471919448102425,0.1109468410369711,0.6187475731935359,-0.34026953574786123,0.10558159172381458,0.0019734320112909107,-0.12028468504274355,0.10699508089317886,0.2649971988917392,-0.40508230134250234,0.10142099541115349,0.00016593311503941172,-0.2847976162997588,0.12066487607436793,0.021228021941577198,2.0,False,True,3.0,True,True,3.0,True,True,3.0,True,True,0.9419015592129285,0.8745811154453786,0.8122854981139193,0.0027577184161289453,0.05166678026050394,0.9524932568200137,False,True,False,0.9685129043321101,False,False,False,0.8319525381072855,False,True,False,0.0008786847894528502,True,True,False,0.9264599187423201,0.9653329207316824,0.10476179471859562,0.8425963954276121,0.022875234362299178,0.3574870249657202,True,0001,localized_support_no_detected_heterogeneity,True,False,True,True
NFE2,CA2,CA2,ENSG00000104267,0.0901343728551283,0.0901343728551283,False,0.04311232942829223,0.04311232942829223,0.22115516531760188,0.09,0.88,False,0.09,0.92,False,0.041646519915094285,0.041646519915094285,0.23405131019344216,0.03,0.94,False,0.06025000000026375,0.06025000000026375,0.047736625514403296,0.33,1.0,False,0.19,0.98,False,0.11226998715841977,0.11226998715841977,0.009327846364883402,0.87,1.0,True,0.019960351724256985,0.019960351724256985,0.6477366255144033,0.02,0.72,False,0.0,0.85,False,0.10057387954261861,0.10057387954261861,0.14320987654320988,0.03,1.0,False,0.09013437285512844,0.09013437285512844,0.04910836762688615,0.26,1.0,False,0.21,1.0,False,0.0948952538575524,0.0948952538575524,0.04197530864197531,0.39,1.0,False,0000,0000,never_selected,False,False,False,False,True,True,True,3,NFE2_288;NFE2_533;NFE2_682,False,False,day 9,0.11226998715841977,15599,3,NFE2_288;NFE2_533;NFE2_682,True,not_applicable,2.780753612378389,0.04781886327429852,3.0,66.0,0.023952724779013664,0.10101015936539366,0.8132890297850233,0.13323693799513103,0.0907061731013533,0.14661443752547756,0.022996766880172454,0.1342770652409143,0.8645405398492129,0.4502482126315741,0.1239584381023282,0.000549942803736788,-0.10928421321611738,0.13575957474047592,0.42371968317185765,0.0009559578988412113,0.1680279219199445,0.9954777975503184,-0.42629548785256044,0.15990230352246634,0.009643171595150365,0.1102401711149586,0.16204301925231285,0.4986851193110348,-0.3170112746364431,0.15360112048895153,0.042966429513216164,-0.42725144575140167,0.1827457923632757,0.0224303607835256,3.0,True,False,3.0,True,True,1.0,False,False,3.0,True,True,0.9677890340420727,0.5819298445291974,0.9762429984158906,0.022650529749046723,0.35690503538806045,0.981558390217468,False,False,False,0.735251772261409,False,False,False,0.9645123334125694,False,False,False,0.008349131656731236,True,False,False,0.9190798162615279,0.9996403572873457,0.24384751894866033,0.9342929379894017,0.48103198181276646,0.3622233793357734,True,0001,localized_support_no_detected_heterogeneity,False,False,False,False
NFE2,NME2,NME2,ENSG00000243678,-0.0722772249013726,0.0722772249013726,False,-0.06277107331969758,0.06277107331969758,0.07477020167375498,0.25,0.96,False,0.25,0.94,False,-0.06341723564554139,0.06341723564554139,0.07051721772533956,0.25,0.99,False,0.001350555279411889,0.001350555279411889,0.9603566529492455,0.0,0.54,False,0.0,0.5900000000000001,False,-0.02613896351693842,0.02613896351693842,0.45281207133058987,0.02,0.88,False,-0.1311717952754154,0.1311717952754154,0.010699588477366255,0.75,1.0,True,0.84,1.0,True,-0.2204664050024767,0.2204664050024767,0.004526748971193415,1.0,1.0,True,-0.07227722490137262,0.07227722490137262,0.0906721536351166,0.13,0.99,False,0.09,1.0,False,-0.06992934854463305,0.06992934854463305,0.097119341563786,0.06,1.0,False,0010,0010,day11_only_preterminal_discovery,True,True,True,True,True,True,False,3,NFE2_288;NFE2_533;NFE2_682,False,False,day 11,-0.2204664050024767,29456,3,NFE2_288;NFE2_533;NFE2_682,True,not_applicable,7.945322348875169,0.00013375433611188096,3.0,66.0,0.044474685204795784,0.11693471383128846,0.704916041611879,-0.03735270216050252,0.10500627323999598,0.7231856402529109,0.04721421676244108,0.15544624715670918,0.7622864907058281,0.7822661834110428,0.1435008575131035,8.010693720309371e-07,0.0818273873652983,0.1571624787236381,0.6043497011857031,-0.002739531557645297,0.19451802758076187,0.9888056998955075,-0.737791498206247,0.1851113810812327,0.00017073238941775509,-0.0845669189229436,0.18758958706404102,0.653605407383838,-0.8196188855715453,0.17781679765069647,1.9036284416759437e-05,-0.7350519666486017,0.21155621442562433,0.000909108034710231,3.0,True,True,3.0,True,True,2.0,False,True,3.0,True,True,0.9419015592129285,0.9419015592129285,0.9482595492357041,0.0001562856295373384,0.009927544058081831,0.9524932568200137,False,True,False,0.9927742498208394,False,False,False,0.9339684611792952,False,True,False,4.97272457618804e-05,True,True,False,0.9599331066394635,0.9996403572873457,0.022875234362299178,0.9731389422766711,0.005726524598632066,0.0639246491775194,True,0001,late_amplification_support_detected,True,False,True,True
NFE2,S100A6,S100A6,ENSG00000197956,-0.0720564820645992,0.0720564820645992,False,0.08786661434029641,0.08786661434029641,0.016325970640691453,0.45,1.0,False,0.35,1.0,False,0.08505254582490038,0.08505254582490038,0.018109480038414047,0.29,0.99,False,-0.00944365338793144,0.00944365338793144,0.7528120713305898,0.0,0.7,False,0.01,0.62,False,-0.05998974226757844,0.05998974226757844,0.1,0.08,1.0,False,-0.10938724034588135,0.10938724034588135,0.02757201646090535,0.49,1.0,False,0.58,1.0,False,-0.21905889452634428,0.21905889452634428,0.005349794238683128,1.0,1.0,True,-0.0720564820645992,0.0720564820645992,0.0916323731138546,0.15,0.98,False,0.13,0.98,False,-0.06972269619211369,0.06972269619211369,0.09766803840877915,0.16,0.98,False,0000,0000,never_selected,False,False,False,False,True,True,True,3,NFE2_288;NFE2_533;NFE2_682,False,False,day 11,-0.21905889452634428,2066,3,NFE2_288;NFE2_533;NFE2_682,True,not_applicable,12.962754312285474,9.387981406303798e-07,3.0,66.0,-0.030214092686508823,0.08675151432959019,0.7287360148771944,-0.07625910257981457,0.07790204396291889,0.33119904912481696,0.07113973866338061,0.11532244699510276,0.5394382539325553,0.697427595711366,0.10646040246712005,1.0099769562074942e-08,0.04604500989330575,0.11659568470607144,0.6941813877098432,-0.10135383134988943,0.14430901572464339,0.4849375778724262,-0.7276416883978749,0.13733041371793164,1.4443038686270995e-06,-0.1473988412431952,0.13916894493578244,0.29339872638721953,-0.7736866982911806,0.1319187088591369,1.584208202022234e-07,-0.6262878570479855,0.15694930415391928,0.00016802070900589914,2.0,False,True,3.0,True,True,3.0,True,True,3.0,True,True,0.9419015592129285,0.778833835977591,0.891674921920993,5.997018726636499e-06,0.00020903905264703121,0.9524932568200137,False,False,False,0.9068685138589497,False,False,False,0.8672557247339276,False,True,False,2.248882022488687e-06,True,True,False,0.9786373057670462,0.9306343366591737,0.0006810317535832252,0.8543558740345056,0.00014156581941341827,0.022875234362299178,True,0001,late_amplification_support_detected,True,False,True,True
NFE2,NASP,NASP,ENSG00000132780,-0.0684923768338829,0.0684923768338829,False,-0.03212328013123174,0.03212328013123174,0.36122924955412267,0.06,0.83,False,0.09,0.76,False,-0.03069905831402487,0.03069905831402487,0.3785155714089724,0.03,0.77,False,-0.06371133003726537,0.06371133003726537,0.03772290809327846,0.29,0.99,False,0.27,1.0,False,-0.08566701179087988,0.08566701179087988,0.027023319615912207,0.5,1.0,False,-0.18571970030900217,0.18571970030900217,0.0008230452674897119,1.0,1.0,True,0.99,1.0,True,-0.24141054376599502,0.24141054376599502,0.00205761316872428,1.0,1.0,True,-0.0684923768338829,0.0684923768338829,0.10589849108367627,0.08,1.0,False,0.04,1.0,False,-0.05531093071029983,0.05531093071029983,0.17229080932784638,0.04,1.0,False,0010,0010,day11_only_preterminal_discovery,True,True,True,True,True,True,False,3,NFE2_288;NFE2_533;NFE2_682,False,False,day 11,-0.24141054376599502,994,3,NFE2_288;NFE2_533;NFE2_682,True,not_applicable,3.87585252088112,0.012922109515023567,3.0,66.0,0.04409519987281016,0.05639629838993219,0.43708049464639187,-0.0250036518317132,0.05064334554238257,0.6231427340480602,0.004906221850915431,0.07496997812722421,0.9480195213028961,0.25853866944658643,0.0692088509422143,0.0003929656392137566,0.06909885170452336,0.07579769732525798,0.36528547518026494,0.03918897802189473,0.09381385874423215,0.6774995456865777,-0.2144434695737763,0.08927713884767983,0.01912822822026383,-0.02990987368262863,0.09047234974356332,0.7419962455555066,-0.28354232127829965,0.08575904323432484,0.0015319693873225343,-0.25363244759567105,0.10203118478748599,0.015464894905276607,2.0,False,True,3.0,True,True,2.0,False,False,3.0,True,True,0.8450829269825696,0.9239941095318628,0.9889356898256627,0.017914043832242963,0.20716218688855306,0.8781045727031271,False,True,False,0.9927742498208394,False,False,True,0.9835644176112243,False,True,False,0.006689421431027435,True,True,False,0.9009471498475858,0.9758424833247693,0.34191025511347095,0.9845790273750937,0.09029607800571643,0.3148884791200761,True,0001,localized_support_no_detected_heterogeneity,True,False,True,True
NFE2,DMTN,DMTN,ENSG00000158856,0.0651637976219838,0.0651637976219838,False,0.0537613049325593,0.0537613049325593,0.12566881602414598,0.1,1.0,False,0.03,0.84,False,0.05805944940889842,0.05805944940889842,0.09836740293593085,0.14,0.98,False,0.08414722498918419,0.08414722498918419,0.01056241426611797,0.65,1.0,False,0.43,0.98,False,0.11491733804697003,0.11491733804697003,0.007956104252400549,0.91,1.0,True,0.09685643589529672,0.09685643589529672,0.04567901234567901,0.33,1.0,False,0.31,0.99,False,0.15781008830887638,0.15781008830887638,0.032784636488340194,0.58,1.0,False,0.06516379762198375,0.06516379762198375,0.12139917695473251,0.08,0.98,False,0.06,0.99,False,0.0671170452493508,0.0671170452493508,0.1094650205761317,0.1,0.99,False,0000,0000,never_selected,False,False,False,False,True,True,True,3,NFE2_288;NFE2_533;NFE2_682,False,False,day 9,0.11491733804697003,14971,3,NFE2_288;NFE2_533;NFE2_682,True,not_applicable,0.957883582377628,0.41794159047299095,3.0,66.0,-0.30048571033964755,0.05582837020363616,1.0459881859230385e-06,-0.19623628532398574,0.05013335137249956,0.00021723353496865162,-0.22522317664861635,0.07421500723516211,0.003442194747909682,-0.1670085303993852,0.06851189638467438,0.01748434236260491,-0.1042494250156618,0.07503439104459199,0.16939441020459062,-0.0752625336910312,0.09286912413988521,0.42061428719119065,-0.13347717994026234,0.08837809041735743,0.13574070163786905,0.0289868913246306,0.08956126516945632,0.7472231086951705,-0.029227754924600544,0.08489542311610716,0.7317306450155407,-0.058214646249231145,0.10100369916562225,0.5663312893232382,3.0,True,True,3.0,True,True,3.0,True,True,3.0,True,True,0.00018558828398461017,0.011494019909628457,0.07754516513563428,0.21918155339127013,0.8296730533015096,0.0006015694307558576,True,True,False,0.02232492328600912,False,True,False,0.19161550763363897,False,True,False,0.1101843462096234,False,True,False,0.7547891007226228,0.9190798162615279,0.7119050203063813,0.9854533011065566,0.9826139013631341,0.9499557697984115,True,1000,localized_support_no_detected_heterogeneity,True,True,True,True
NFE2,NOP56,NOP56,ENSG00000101361,-0.0650896593397247,0.0650896593397247,False,-0.10430545904825658,0.10430545904825658,0.005076142131979695,0.68,0.99,False,0.65,1.0,False,-0.1004952079235483,0.1004952079235483,0.005762107284949925,0.61,1.0,False,-0.06991476089339975,0.06991476089339975,0.024691358024691357,0.34,1.0,False,0.28,0.99,False,-0.09082369903242621,0.09082369903242621,0.02167352537722908,0.59,1.0,False,-0.1723022843123669,0.1723022843123669,0.0019204389574759945,0.97,1.0,True,0.99,1.0,True,-0.22973842420116253,0.22973842420116253,0.0035665294924554186,1.0,1.0,True,-0.06508965933972477,0.06508965933972477,0.1215363511659808,0.08,1.0,False,0.09,1.0,False,-0.05800082103365821,0.05800082103365821,0.1569272976680384,0.03,1.0,False,0010,0010,day11_only_preterminal_discovery,True,True,True,True,True,True,False,3,NFE2_288;NFE2_533;NFE2_682,False,False,day 11,-0.22973842420116253,32935,3,NFE2_288;NFE2_533;NFE2_682,True,not_applicable,2.5941371318717943,0.05987392056598375,3.0,66.0,0.10194646218913014,0.08712698140229193,0.24617244706762148,0.024936593719640243,0.07823920986290667,0.7509434520486474,0.08008807766675918,0.11582157121125819,0.49169039812339266,0.38528983841153563,0.10692117108864652,0.0006032767389113835,0.0770098684694899,0.11710031959071358,0.5130565731813207,0.021858384522370954,0.14493359598836933,0.8805804370515373,-0.2833433762224055,0.13792479006778635,0.043907160981178535,-0.05515148394711895,0.13977127858689894,0.6944222798406885,-0.36035324469189545,0.1324896629437164,0.008338957699812742,-0.30520176074477645,0.15762859253578382,0.05712639897648391,3.0,True,True,3.0,True,True,1.0,False,True,3.0,True,True,0.7224695115955415,0.9446801025180657,0.8717290872164837,0.023983303352130808,0.39211547978507005,0.7502829771130568,False,True,False,0.9927742498208394,False,True,False,0.8541998559636355,False,True,False,0.008894906463015547,True,True,False,0.9384237054118715,0.9952063201289499,0.4836739036334404,0.9786373057670462,0.22892152370444843,0.5381024843660341,True,0001,localized_support_no_detected_heterogeneity,True,True,True,True
