TF,target,target_symbol,target_gene_id,signed_association_day14_frozen,absolute_association_day14_frozen,frozen_day14_E0,signed_association_day7,absolute_association_day7,rank_fraction_day7,bootstrap_top5_frequency_day7,bootstrap_sign_consistency_day7,E0_timepoint_day7,power_matched_bootstrap_top5_frequency_day7,power_matched_bootstrap_sign_consistency_day7,E0_timepoint_power_matched_day7,state_unadjusted_signed_association_day7,state_unadjusted_absolute_association_day7,state_unadjusted_rank_fraction_day7,state_unadjusted_bootstrap_top5_frequency_day7,state_unadjusted_bootstrap_sign_consistency_day7,state_unadjusted_E0_timepoint_day7,signed_association_day9,absolute_association_day9,rank_fraction_day9,bootstrap_top5_frequency_day9,bootstrap_sign_consistency_day9,E0_timepoint_day9,power_matched_bootstrap_top5_frequency_day9,power_matched_bootstrap_sign_consistency_day9,E0_timepoint_power_matched_day9,state_unadjusted_signed_association_day9,state_unadjusted_absolute_association_day9,state_unadjusted_rank_fraction_day9,state_unadjusted_bootstrap_top5_frequency_day9,state_unadjusted_bootstrap_sign_consistency_day9,state_unadjusted_E0_timepoint_day9,signed_association_day11,absolute_association_day11,rank_fraction_day11,bootstrap_top5_frequency_day11,bootstrap_sign_consistency_day11,E0_timepoint_day11,power_matched_bootstrap_top5_frequency_day11,power_matched_bootstrap_sign_consistency_day11,E0_timepoint_power_matched_day11,state_unadjusted_signed_association_day11,state_unadjusted_absolute_association_day11,state_unadjusted_rank_fraction_day11,state_unadjusted_bootstrap_top5_frequency_day11,state_unadjusted_bootstrap_sign_consistency_day11,state_unadjusted_E0_timepoint_day11,signed_association_day14,absolute_association_day14,rank_fraction_day14,bootstrap_top5_frequency_day14,bootstrap_sign_consistency_day14,E0_timepoint_day14,power_matched_bootstrap_top5_frequency_day14,power_matched_bootstrap_sign_consistency_day14,E0_timepoint_power_matched_day14,state_unadjusted_signed_association_day14,state_unadjusted_absolute_association_day14,state_unadjusted_rank_fraction_day14,state_unadjusted_bootstrap_top5_frequency_day14,state_unadjusted_bootstrap_sign_consistency_day14,state_unadjusted_E0_timepoint_day14,discovery_pattern,power_matched_discovery_pattern,discovery_class,any_preterminal_E0,preterminal_E0_omitted_by_day14,power_matched_preterminal_E0,power_robust_preterminal_omission,state_unadjusted_preterminal_E0,state_unadjusted_preterminal_omission,state_unadjusted_only_preterminal_omission,effective_guides_used,effective_guide_names,E1_supported,E1_direction_concordant,discovery_anchor_timepoint,signed_association,feature_index,effective_guides_used_time_resolved,effective_guide_names_time_resolved,strict_time_resolved_testable,strict_time_resolved_unresolved_reason,interaction_f_stat,interaction_p_value,model_df_numerator,model_df_denominator,effect_day 7,effect_se_day 7,effect_p_value_day 7,effect_day 9,effect_se_day 9,effect_p_value_day 9,effect_day 11,effect_se_day 11,effect_p_value_day 11,effect_day 14,effect_se_day 14,effect_p_value_day 14,effect_difference_day 7_vs_day 9,effect_difference_se_day 7_vs_day 9,effect_difference_p_value_day 7_vs_day 9,effect_difference_day 7_vs_day 11,effect_difference_se_day 7_vs_day 11,effect_difference_p_value_day 7_vs_day 11,effect_difference_day 7_vs_day 14,effect_difference_se_day 7_vs_day 14,effect_difference_p_value_day 7_vs_day 14,effect_difference_day 9_vs_day 11,effect_difference_se_day 9_vs_day 11,effect_difference_p_value_day 9_vs_day 11,effect_difference_day 9_vs_day 14,effect_difference_se_day 9_vs_day 14,effect_difference_p_value_day 9_vs_day 14,effect_difference_day 11_vs_day 14,effect_difference_se_day 11_vs_day 14,effect_difference_p_value_day 11_vs_day 14,consistent_effective_guides_day 7,effective_guide_direction_consistent_day 7,leave_one_effective_guide_out_direction_consistent_day 7,consistent_effective_guides_day 9,effective_guide_direction_consistent_day 9,leave_one_effective_guide_out_direction_consistent_day 9,consistent_effective_guides_day 11,effective_guide_direction_consistent_day 11,leave_one_effective_guide_out_direction_consistent_day 11,consistent_effective_guides_day 14,effective_guide_direction_consistent_day 14,leave_one_effective_guide_out_direction_consistent_day 14,effect_fdr_edge_time_day 7,effect_fdr_edge_time_day 9,effect_fdr_edge_time_day 11,effect_fdr_edge_time_day 14,interaction_fdr,effect_fdr_within_timepoint_day 7,strict_total_support_day 7,strict_direction_concordant_day 7,negligible_effect_supported_day 7,effect_fdr_within_timepoint_day 9,strict_total_support_day 9,strict_direction_concordant_day 9,negligible_effect_supported_day 9,effect_fdr_within_timepoint_day 11,strict_total_support_day 11,strict_direction_concordant_day 11,negligible_effect_supported_day 11,effect_fdr_within_timepoint_day 14,strict_total_support_day 14,strict_direction_concordant_day 14,negligible_effect_supported_day 14,effect_difference_fdr_edge_pair_day 7_vs_day 9,effect_difference_fdr_edge_pair_day 7_vs_day 11,effect_difference_fdr_edge_pair_day 7_vs_day 14,effect_difference_fdr_edge_pair_day 9_vs_day 11,effect_difference_fdr_edge_pair_day 9_vs_day 14,effect_difference_fdr_edge_pair_day 11_vs_day 14,strict_any_timepoint_support,strict_support_pattern,strict_temporal_support_class,observational_direction_concordant_day7,observational_direction_concordant_day9,observational_direction_concordant_day11,observational_direction_concordant_day14
NFE2,ANKH,ANKH,ENSG00000154122,0.1492173912901664,0.1492173912901664,True,0.03726117853742681,0.03726117853742681,0.28755659212512,0.01,0.91,False,0.02,0.84,False,0.04305238697269298,0.04305238697269298,0.21813691864453286,0.01,0.97,False,0.02759516347395309,0.02759516347395309,0.345679012345679,0.01,0.9,False,0.01,0.88,False,0.07413770109119149,0.07413770109119149,0.04979423868312757,0.25,1.0,False,0.037489547556281144,0.037489547556281144,0.40548696844993143,0.0,0.88,False,0.01,0.84,False,0.11689593981637185,0.11689593981637185,0.09259259259259259,0.15,1.0,False,0.14921739129016648,0.14921739129016648,0.010013717421124828,0.96,1.0,True,0.96,1.0,True,0.15186857267191087,0.15186857267191087,0.009327846364883402,0.97,1.0,True,0001,0001,day14_only_discovery,False,False,False,False,False,False,False,3,NFE2_288;NFE2_533;NFE2_682,False,False,day 14,0.1492173912901664,9548,3,NFE2_288;NFE2_533;NFE2_682,True,not_applicable,1.9750012579332108,0.12625472228453835,3.0,66.0,0.18399868422896726,0.05981871998678301,0.003052521170201472,0.17623382379750036,0.053716647948200934,0.0016556888558341093,0.012741002652096822,0.07951954750647712,0.8731933835429775,0.27240084999321745,0.07340880506899344,0.000426290340951524,0.007764860431466899,0.08039749702352744,0.9233519247531349,0.17125768157687044,0.09950697310486346,0.0899245151854866,-0.0884021657642502,0.09469494137763974,0.3539405469617101,0.16349282114540353,0.09596268390591124,0.09313936930930865,-0.0961670261957171,0.09096334936911919,0.2942717539189575,-0.25965984734112063,0.10822296936090946,0.019257821742107134,3.0,True,True,3.0,True,True,2.0,False,False,3.0,True,True,0.07389503023483288,0.050825797434907546,0.9794009521686806,0.019403560346759025,0.5458173583480042,0.08239851553026172,False,False,False,0.08195659836378841,False,False,False,0.9680419369625394,False,False,False,0.008115912260423245,True,False,False,0.996857585066089,0.63665270584242,0.8938804629900332,0.6433760954238695,0.8511238303896683,0.356230740978707,True,0001,localized_support_no_detected_heterogeneity,False,False,False,False
NFE2,NFIA,NFIA,ENSG00000162599,0.1483754542034812,0.1483754542034812,True,0.05014528024892719,0.05014528024892719,0.1539305803265194,0.18,0.94,False,0.07,0.71,False,0.06159506997866114,0.06159506997866114,0.0790231856221704,0.19,0.98,False,0.10397950508952467,0.10397950508952467,0.0027434842249657062,0.89,1.0,True,0.69,1.0,False,0.11770033998015951,0.11770033998015951,0.007270233196159122,0.9,1.0,True,0.035396610390497664,0.035396610390497664,0.4305898491083676,0.01,0.92,False,0.02,0.83,False,0.08057687343402593,0.08057687343402593,0.2326474622770919,0.02,1.0,False,0.1483754542034814,0.1483754542034814,0.0102880658436214,0.95,1.0,True,0.88,1.0,True,0.14656231374337608,0.14656231374337608,0.010425240054869684,0.95,1.0,True,0101,0001,cross_time_discovery,True,False,False,False,True,False,False,3,NFE2_288;NFE2_533;NFE2_682,False,False,day 14,0.1483754542034812,1200,3,NFE2_288;NFE2_533;NFE2_682,True,not_applicable,14.63408423390113,2.0815016096667902e-07,3.0,66.0,-0.008176804522620828,0.027346229802837286,0.7658716929099623,-0.04001260694986512,0.024556657169430837,0.10799257534644077,-0.2559314749627707,0.03635249668348354,1.3735368133764347e-09,-0.19687252000250874,0.03355896036244054,1.5742548366769627e-07,0.0318358024272443,0.036753852801666154,0.38952421347861965,0.24775467044014987,0.045489782364309755,8.164827343066854e-07,0.18869571547988792,0.04328995385811171,4.678087873383567e-05,0.21591886801290558,0.04386950451577544,6.0162237496679665e-06,0.15685991305264363,0.041584050210925996,0.00034858196769056677,-0.05905895496026195,0.04947431490915803,0.23685684896038486,2.0,False,False,3.0,True,True,3.0,True,True,3.0,True,True,0.9574142854218421,0.532730158437692,7.77029397281526e-07,4.452892252314837e-05,6.893967430276171e-05,0.9573396161374529,False,True,True,0.6640537241799774,False,True,True,6.799007226213352e-07,True,True,False,1.731680320344659e-05,False,True,False,0.9130272650001469,0.0006062384302227139,0.01070261010609975,0.0027489514671559783,0.03764685251058121,0.8250828400079258,True,0010,time_varying_support_candidate,True,True,True,True
NFE2,CD58,CD58,ENSG00000116815,0.1437980778346896,0.1437980778346896,True,0.05391307456327163,0.05391307456327163,0.12443407874879957,0.07,1.0,False,0.1,0.95,False,0.06164679848717706,0.06164679848717706,0.07847441349979421,0.13,1.0,False,0.09186329907732625,0.09186329907732625,0.006721536351165981,0.83,1.0,True,0.58,1.0,False,0.11498381995059342,0.11498381995059342,0.007818930041152264,0.92,1.0,True,0.1189108328278092,0.1189108328278092,0.018381344307270234,0.62,1.0,False,0.46,1.0,False,0.16747598964410718,0.16747598964410718,0.02496570644718793,0.69,1.0,False,0.14379807783468965,0.14379807783468965,0.011111111111111112,0.92,1.0,True,0.93,1.0,True,0.14593234481729891,0.14593234481729891,0.010699588477366255,0.94,1.0,True,0101,0001,cross_time_discovery,True,False,False,False,True,False,False,3,NFE2_288;NFE2_533;NFE2_682,True,True,day 14,0.1437980778346896,1758,3,NFE2_288;NFE2_533;NFE2_682,True,not_applicable,8.608081765771638,6.667930595908885e-05,3.0,66.0,-0.0009176289163221996,0.04217421420018703,0.982706600438254,-0.07373292263481457,0.037872047699850774,0.055804879700443864,-0.23375647309884728,0.056063961756137724,9.089251551652249e-05,-0.3011674078650635,0.051755682332279236,1.8992013907868303e-07,0.07281529371849237,0.056682945763104314,0.2034202905176631,0.2328388441825251,0.0701557706193648,0.0014739453422973965,0.30024977894874133,0.06676312602839278,2.854828399106114e-05,0.16002355046403272,0.06765692724897761,0.020967052667340842,0.22743448523024895,0.06413222786290504,0.000724242689581917,0.06741093476621624,0.07630084181366201,0.3801791835201205,1.0,False,False,3.0,True,True,3.0,True,True,3.0,True,True,0.9964077016174846,0.3925174486922872,0.005998906024090484,5.0138916716772317e-05,0.006001137536317996,0.9978985780075468,False,True,True,0.5363769990625187,False,True,False,0.012854798623051038,False,True,False,1.880209376878962e-05,True,True,False,0.7913591168040692,0.09621137728842347,0.008920498222881589,0.3697284471613397,0.0614571653730941,0.9064243376609588,True,0001,late_onset_support_detected,True,True,True,True
NFE2,PPIP5K2,PPIP5K2,ENSG00000145725,0.1411353145746861,0.1411353145746861,True,-0.015169356607767553,0.015169356607767553,0.6659349705034984,0.01,0.71,False,0.03,0.8200000000000001,False,-0.010286375636570077,0.010286375636570077,0.7651255316229936,0.0,0.6799999999999999,False,0.012723552933255718,0.012723552933255718,0.6648834019204389,0.0,0.61,False,0.01,0.68,False,0.028200359646282307,0.028200359646282307,0.4149519890260631,0.0,0.87,False,-0.0160364262292977,0.0160364262292977,0.712482853223594,0.0,0.6799999999999999,False,0.0,0.74,False,-0.001295692301656337,0.001295692301656337,0.9843621399176955,0.0,0.53,False,0.14113531457468603,0.14113531457468603,0.012208504801097394,0.89,1.0,True,0.92,1.0,True,0.14421448451660873,0.14421448451660873,0.011522633744855968,0.89,1.0,True,0001,0001,day14_only_discovery,False,False,False,False,False,False,False,3,NFE2_288;NFE2_533;NFE2_682,True,False,day 14,0.1411353145746861,10249,3,NFE2_288;NFE2_533;NFE2_682,True,not_applicable,8.863789167405573,5.1154234475196405e-05,3.0,66.0,0.013466375994137494,0.04848709011534033,0.7820868833896972,0.03676653172261642,0.04354095089854665,0.4014893067915113,-0.020486012778252866,0.06445593397400606,0.7516175122036322,0.3545880579960394,0.05950276681657823,1.0897176176067677e-07,-0.02330015572847893,0.06516757102273169,0.7218267901319709,0.03395238877239036,0.0806570848240535,0.6751611333813522,-0.3411216820019019,0.07675660992175994,3.452776706347361e-05,0.05725254450086929,0.07778420038549656,0.46431230968540477,-0.31782152627342297,0.07373190397635025,5.550406047029134e-05,-0.3750740707742923,0.08772198517640553,6.273047754293142e-05,2.0,False,False,2.0,False,True,2.0,False,False,3.0,True,True,0.9643961614460452,0.8337895658873563,0.9536651452960184,3.3194475120944616e-05,0.0056269657922716045,0.9676732650158699,False,False,True,0.9436441230167077,False,False,True,0.9464963577507013,False,True,False,1.348525551788375e-05,True,False,False,0.9802248253613225,0.9707596013717088,0.009322497107137874,0.9296740918450853,0.01177478997119752,0.012848932296724572,True,0001,late_onset_support_detected,True,False,False,False
NFE2,CPLANE1,CPLANE1,ENSG00000197603,0.1359015500343776,0.1359015500343776,True,-0.005206068031529072,0.005206068031529072,0.8821511867197146,0.0,0.6,False,0.0,0.61,False,-0.0033046443344879137,0.0033046443344879137,0.9248182192344628,0.0,0.54,False,0.017439503403312167,0.017439503403312167,0.5467764060356652,0.01,0.86,False,0.02,0.73,False,0.027644073473980124,0.027644073473980124,0.42565157750342936,0.0,0.88,False,0.057563324395388644,0.057563324395388644,0.21001371742112482,0.04,0.96,False,0.01,0.98,False,0.10570905962917672,0.10570905962917672,0.12661179698216735,0.09,1.0,False,0.1359015500343777,0.1359015500343777,0.014814814814814815,0.84,1.0,True,0.9,1.0,True,0.13294003202306962,0.13294003202306962,0.01673525377229081,0.85,1.0,True,0001,0001,day14_only_discovery,False,False,False,False,False,False,False,3,NFE2_288;NFE2_533;NFE2_682,True,True,day 14,0.1359015500343776,9702,3,NFE2_288;NFE2_533;NFE2_682,True,not_applicable,8.672828186356647,6.233971833916792e-05,3.0,66.0,-0.1879186861846198,0.09100353855593768,0.04285897378960554,0.08898547960888128,0.08172032172754501,0.2801569321880887,-0.2637699317717284,0.12097484214064312,0.03280061953978872,-0.6081593832271719,0.11167843484309779,8.188618314082101e-07,-0.2769041657935011,0.1223104861120071,0.02686995606684988,0.07585124558710861,0.15138215370596217,0.6179973397140383,0.42024069704255207,0.14406150366668422,0.004824470013937837,0.3527554113806097,0.1459901483464107,0.018453165088792852,0.6971448628360531,0.13838455041028785,3.894641622732137e-06,0.3443894514554435,0.16464199111999817,0.04031253125033301,3.0,True,True,3.0,True,True,3.0,True,True,3.0,True,True,0.3452826663099047,0.7690181363373905,0.30483892696677606,0.0001409866457555005,0.006001137536317996,0.31932156357983665,False,True,False,0.9137082399196017,False,False,False,0.542193665057658,False,True,False,4.768665959377224e-05,True,True,False,0.4068370451164448,0.9609505304627938,0.19494797199177383,0.3501974460940241,0.0019278476032524078,0.4779569573392776,True,0001,time_varying_support_candidate,False,False,True,True
NFE2,RIPOR3,RIPOR3,ENSG00000042062,0.1357763569227049,0.1357763569227049,True,0.04844054079473773,0.04844054079473773,0.16861023460008231,0.05,0.92,False,0.05,0.98,False,0.054465192746389085,0.054465192746389085,0.1200439017697901,0.14,0.97,False,0.05589618120645994,0.05589618120645994,0.06556927297668039,0.17,0.99,False,0.1,0.98,False,0.08074466968269894,0.08074466968269894,0.0355281207133059,0.43,1.0,False,0.060832725537733015,0.060832725537733015,0.1860082304526749,0.08,0.97,False,0.05,0.94,False,0.13491706769151798,0.13491706769151798,0.060905349794238686,0.26,1.0,False,0.13577635692270498,0.13577635692270498,0.015089163237311385,0.87,1.0,True,0.84,1.0,True,0.1349078486190246,0.1349078486190246,0.015912208504801097,0.83,1.0,True,0001,0001,day14_only_discovery,False,False,False,False,False,False,False,3,NFE2_288;NFE2_533;NFE2_682,True,False,day 14,0.1357763569227049,33603,3,NFE2_288;NFE2_533;NFE2_682,True,not_applicable,6.643733788467097,0.0005458381128723356,3.0,66.0,0.0481985481956807,0.051632207045452565,0.3539657138253164,0.14211010795068085,0.04636523632170672,0.003151628099482282,-0.024773106104378037,0.0686368705636346,0.7193044969567304,0.3519798627877836,0.06336241603162016,5.352896246430975e-07,-0.09391155975500014,0.0693946679763812,0.18057804507400232,0.07297165430005874,0.085888909674961,0.3986160900914019,-0.3037813145921029,0.08173543032093607,0.0004181508175547935,0.16688321405505888,0.08282967547888163,0.04800533786483477,-0.20986975483710274,0.0785145267102326,0.009463042936745302,-0.37675296889216164,0.09341207505527989,0.00014522792993826897,2.0,False,True,3.0,True,True,2.0,False,False,3.0,True,True,0.8066677704073162,0.07473321720928046,0.9512446877626971,0.00011225458648729693,0.025284444220203307,0.8106960366243219,False,False,False,0.1040037272829153,False,False,False,0.9374643550365125,False,True,False,4.101609890882003e-05,True,False,False,0.7716264923361569,0.9167242212898193,0.04435385457634774,0.5034391192844885,0.2651437502088071,0.02331497037387345,True,0001,late_amplification_support_detected,False,False,True,False
NFE2,PRR5,PRR5,ENSG00000186654,0.1342859652715215,0.1342859652715215,True,0.04079695634637158,0.04079695634637158,0.24434078748799562,0.02,0.95,False,0.03,0.82,False,0.04596295640089597,0.04596295640089597,0.1868569076690904,0.05,0.93,False,-2.399289227057879e-05,2.399289227057879e-05,0.9994513031550069,0.0,0.54,False,0.01,0.52,False,0.003732290805710777,0.003732290805710777,0.915363511659808,0.0,0.57,False,0.024746504425372073,0.024746504425372073,0.5799725651577503,0.0,0.82,False,0.0,0.78,False,0.04494770077785683,0.04494770077785683,0.4941015089163237,0.0,0.94,False,0.13428596527152148,0.13428596527152148,0.01577503429355281,0.87,1.0,True,0.9,1.0,True,0.13183735205689165,0.13183735205689165,0.01700960219478738,0.79,1.0,True,0001,0001,day14_only_discovery,False,False,False,False,False,False,False,3,NFE2_288;NFE2_533;NFE2_682,False,False,day 14,0.1342859652715215,35171,3,NFE2_288;NFE2_533;NFE2_682,True,not_applicable,1.3182792404755195,0.27588773948713224,3.0,66.0,0.20740790458577324,0.06543109634692387,0.002312698707810212,0.14911319808246992,0.058756509134750966,0.013523513457457148,0.08759893536983324,0.08698031612026658,0.3175589899057523,0.3043914999860201,0.08029624502568991,0.0003276932856124536,0.05829470650330333,0.08794063756229255,0.5097114389042321,0.11980896921594,0.10884302348585295,0.2750038972832339,-0.09698359540024686,0.10357951213626208,0.35252186045592443,0.06151426271263667,0.10496619816914197,0.5598483248339435,-0.1552783019035502,0.09949781068409348,0.12339598143662296,-0.21679256461618684,0.11837678132812673,0.071557883500097,3.0,True,True,3.0,True,True,3.0,True,True,3.0,True,True,0.06316059919260993,0.1883363867807855,0.7822296019330635,0.016220817637816454,0.7400130693429895,0.07150024425369593,False,False,False,0.2580570684255955,False,False,False,0.8274156193573177,False,False,False,0.006902475590560193,True,False,False,0.9397780817690553,0.8463251939011166,0.8929551603872884,0.9477221257013027,0.6947603125436402,0.5838651483387035,True,0001,localized_support_no_detected_heterogeneity,False,True,False,False
NFE2,CA8,CA8,ENSG00000178538,0.1342370387221671,0.1342370387221671,True,0.011069589037391794,0.011069589037391794,0.751543421594183,0.0,0.7,False,0.0,0.53,False,0.015144092768640526,0.015144092768640526,0.6604472492797366,0.0,0.73,False,0.015282455206290698,0.015282455206290698,0.5979423868312758,0.0,0.73,False,0.01,0.68,False,0.02176177799570219,0.02176177799570219,0.5289437585733882,0.01,0.88,False,-0.03481452936496657,0.03481452936496657,0.4374485596707819,0.0,0.84,False,0.0,0.88,False,-0.014722110583172944,0.014722110583172944,0.8183813443072703,0.0,0.6699999999999999,False,0.13423703872216713,0.13423703872216713,0.015912208504801097,0.81,1.0,True,0.76,1.0,True,0.13553673692559715,0.13553673692559715,0.015226337448559672,0.88,1.0,True,0001,0001,day14_only_discovery,False,False,False,False,False,False,False,3,NFE2_288;NFE2_533;NFE2_682,True,False,day 14,0.1342370387221671,15377,3,NFE2_288;NFE2_533;NFE2_682,True,not_applicable,2.6019065099748935,0.05931581898502004,3.0,66.0,0.09909578291920412,0.08425128341968022,0.24374277765747884,0.11499785253566944,0.07565686012069495,0.1332893398585349,0.18603675178039075,0.11199878459206776,0.10144495776014087,0.4363728823418069,0.10339214952667589,7.6088736019047e-05,-0.015902069616465307,0.11323532682509319,0.888744954846385,-0.08694096886118663,0.14014994294670147,0.5371684973012774,-0.33727709942260276,0.133372468454362,0.013842288872480629,-0.07103889924472132,0.1351580120948174,0.6009284431875682,-0.32137502980613747,0.12811673219009648,0.014591119022160424,-0.2503361305614161,0.15242593064779658,0.1052749460669673,3.0,True,True,3.0,True,True,3.0,True,True,3.0,True,True,0.7372061418969925,0.577741822081734,0.5237575394135043,0.00566120770941528,0.4032325262607069,0.7121976739565341,False,False,False,0.7100555389731884,False,False,False,0.7209117450018189,False,False,False,0.00231594860839716,True,False,False,0.9928329670556052,0.9431808672685744,0.31993461440675075,0.9591333053859948,0.32580571347176873,0.6654954534200183,True,0001,localized_support_no_detected_heterogeneity,False,False,True,False
NFE2,DCAF11,DCAF11,ENSG00000100897,0.1267869571428407,0.1267869571428407,True,0.021533849010561792,0.021533849010561792,0.5376594868980655,0.01,0.78,False,0.01,0.83,False,0.023514280107712913,0.023514280107712913,0.4971875428728221,0.02,0.8,False,0.052710931800105935,0.052710931800105935,0.08189300411522633,0.13,1.0,False,0.11,0.92,False,0.07422930222160569,0.07422930222160569,0.04938271604938271,0.18,1.0,False,0.05358005728718328,0.05358005728718328,0.24375857338820303,0.04,0.96,False,0.04,0.96,False,0.11681794507597323,0.11681794507597323,0.09327846364883402,0.1,1.0,False,0.1267869571428408,0.1267869571428408,0.018381344307270234,0.84,1.0,True,0.79,1.0,True,0.12340529747365361,0.12340529747365361,0.020164609053497942,0.76,1.0,True,0001,0001,day14_only_discovery,False,False,False,False,False,False,False,3,NFE2_288;NFE2_533;NFE2_682,True,False,day 14,0.1267869571428407,23983,3,NFE2_288;NFE2_533;NFE2_682,True,not_applicable,5.489521022329827,0.0019855555613748107,3.0,66.0,0.027865176774071812,0.05998655888008128,0.6438013731184811,0.10011065596257106,0.053867365695844334,0.06756299367538962,0.11039024821189838,0.07974266282643074,0.1709200197837346,0.3980912422775557,0.07361477491595524,9.480723818192691e-07,-0.07224547918849925,0.08062307568731968,0.3734618216987211,-0.08252507143782657,0.09978616898610385,0.41120631965255966,-0.3702260655034839,0.09496063569816815,0.00022887184070693266,-0.010279592249327327,0.09623193524843844,0.9152550205698163,-0.2979805863149847,0.09121857361818687,0.0017283872345145686,-0.28770099406565736,0.10852662051578206,0.010038045163287079,2.0,False,True,3.0,True,True,3.0,True,True,3.0,True,True,0.9413691281157486,0.4273952954545414,0.6453419654705345,0.0001564319430001794,0.060383519244386646,0.9496082260186736,False,False,False,0.5620786868792919,False,False,False,0.775669764780479,False,False,False,5.2143981000059796e-05,True,False,False,0.9025074128927597,0.9188421050326049,0.02774487211835061,0.9956124248502745,0.10694396013558893,0.2731514998118369,True,0001,late_amplification_support_detected,False,False,False,False
NFE2,WRN,WRN,ENSG00000165392,0.1209234471591345,0.1209234471591345,True,0.009627845720300031,0.009627845720300031,0.7833722046920016,0.01,0.72,False,0.03,0.51,False,0.017335958049929715,0.017335958049929715,0.6155851282754836,0.03,0.82,False,0.019076347450235887,0.019076347450235887,0.5100137174211248,0.01,0.79,False,0.04,0.77,False,0.029671969853573982,0.029671969853573982,0.39163237311385457,0.01,0.79,False,-0.020784035162913186,0.020784035162913186,0.6359396433470508,0.0,0.75,False,0.0,0.77,False,0.012023092589271518,0.012023092589271518,0.8530864197530864,0.0,0.66,False,0.12092344715913453,0.12092344715913453,0.02139917695473251,0.71,1.0,True,0.73,1.0,True,0.12456026406070904,0.12456026406070904,0.019753086419753086,0.82,1.0,True,0001,0001,day14_only_discovery,False,False,False,False,False,False,False,3,NFE2_288;NFE2_533;NFE2_682,True,False,day 14,0.1209234471591345,15124,3,NFE2_288;NFE2_533;NFE2_682,True,not_applicable,11.28846258941721,4.549700066025598e-06,3.0,66.0,0.01331595394866979,0.04054036897910026,0.7436025520981291,0.035219081502271904,0.03640487005776215,0.3368620282396473,-0.07767512902880795,0.05389202239158519,0.15422500485365917,0.31159228055783683,0.04975064736372482,3.232176771137183e-08,-0.021903127553602117,0.05448702672090062,0.6889917566519101,0.09099108297747774,0.06743790917886403,0.1818649941936547,-0.29827632660916703,0.06417669693955348,1.655287427872396e-05,0.11289421053107986,0.06503587195830982,0.08725235018815598,-0.2763731990555649,0.061647720777269994,3.003534755178986e-05,-0.38926740958664474,0.07334491796003877,1.395895316403613e-06,1.0,False,True,2.0,False,True,3.0,True,True,3.0,True,True,0.952966377446146,0.7935595668227264,0.6133827671480112,1.1635836376093858e-05,0.0009008406130730683,0.9498922923576101,False,False,True,0.9137082399196017,False,False,True,0.775669764780479,False,True,False,5.333091672376352e-06,True,False,False,0.9712850899852857,0.7716264923361569,0.00614525457597627,0.627286560297317,0.008920498222881589,0.0008291618179437461,True,0001,late_onset_support_detected,False,False,False,False
NFE2,PHKB,PHKB,ENSG00000102893,0.1187340081822055,0.1187340081822055,True,0.013143298982734758,0.013143298982734758,0.7033886678556729,0.02,0.72,False,0.02,0.76,False,0.017581956752974724,0.017581956752974724,0.610920565235286,0.03,0.69,False,0.022253129501414247,0.022253129501414247,0.4444444444444444,0.0,0.81,False,0.01,0.79,False,0.01809377314634345,0.01809377314634345,0.6026063100137174,0.0,0.77,False,0.035997692648871,0.035997692648871,0.42194787379972565,0.02,0.89,False,0.0,0.89,False,0.05968091994407902,0.05968091994407902,0.37229080932784636,0.0,0.99,False,0.11873400818220563,0.11873400818220563,0.022770919067215362,0.77,1.0,True,0.78,1.0,True,0.12092509820594737,0.12092509820594737,0.021810699588477367,0.71,1.0,True,0001,0001,day14_only_discovery,False,False,False,False,False,False,False,3,NFE2_288;NFE2_533;NFE2_682,True,True,day 14,0.1187340081822055,27314,3,NFE2_288;NFE2_533;NFE2_682,True,not_applicable,5.04693984148149,0.00329373044624282,3.0,66.0,-0.12424359953502352,0.035854519692500676,0.0009360360623311988,-0.08315975199550962,0.032197021469189645,0.012023043990503796,-0.20008214889080145,0.047662925295621286,8.235323692165519e-05,-0.28365499676567524,0.04400023015421793,1.5414141733282934e-08,-0.04108384753951389,0.04818915618546744,0.39699007347623033,0.07583854935577793,0.0596431138532848,0.20799960977362592,0.1594113972306517,0.056758848085598654,0.006538762504447443,0.11692239689529182,0.0575187155560991,0.046101851963833734,0.2004952447701656,0.054522183055263,0.00047530032398534805,0.08357284787487378,0.06486736237400226,0.20211723308174043,3.0,True,True,3.0,True,True,3.0,True,True,3.0,True,True,0.03530193149363378,0.176337978527389,0.005836118946973419,7.630000157975053e-06,0.09226184983473414,0.04398611554180854,False,True,False,0.25066636040792784,False,True,False,0.012854798623051038,False,True,False,3.0520000631900213e-06,True,True,False,0.9167242212898193,0.7970542182238299,0.21943643658993114,0.4998246106902883,0.04953129692057838,0.7883493512335682,True,0001,localized_support_no_detected_heterogeneity,True,True,True,True
